date,wiki_open,sheepb_open,open_absolute_relative_difference,wiki_high,sheepb_high,high_absolute_relative_difference,wiki_low,sheepb_low,low_absolute_relative_difference,wiki_close,sheepb_close,close_absolute_relative_difference,wiki_volume,sheepb_volume,volume_absolute_relative_difference
2017-08-28,223.39,223.38999938964844,2.7322241136218395e-09,224.35,224.3500061035156,2.7205329100610243e-08,221.9,221.8999938964844,2.7505703492636258e-08,223.68,223.67999267578125,3.274418258758516e-08,269169.0,278300.0,0.03392292574553535
2017-08-29,221.65,221.6499938964844,2.7536727231769476e-08,223.92,223.9199981689453,8.177271637599404e-09,221.14,221.13999938964844,2.760023321002336e-09,223.64,223.63999938964844,2.7291698900810957e-09,321710.0,321700.0,3.1083895433825504e-05
2017-08-30,223.33,223.3300018310547,8.198874690279467e-09,225.27,225.27000427246097,1.896595613892771e-08,221.67,221.6699981689453,8.2602727990988e-09,225.09,225.08999633789065,1.6269533720247864e-08,314836.0,314800.0,0.00011434524641396049
2017-08-31,226.0,226.0,0.0,226.9,226.8999938964844,2.6899584004702604e-08,223.72,223.72000122070312,5.4563880080849e-09,225.5,225.5,0.0,386080.0,386100.0,5.1802735184347526e-05
2017-09-01,225.95,225.9499969482422,1.3506341267621735e-08,226.13,226.1300048828125,2.1592944321469076e-08,223.77,223.77000427246097,1.9093090886102004e-08,225.18,225.17999267578125,3.2526062510029874e-08,269951.0,270000.0,0.0001815144229879717
2017-09-05,224.13,224.1300048828125,2.178562663601724e-08,224.85,224.8500061035156,2.7144832603909208e-08,217.31,217.30999755859375,1.123467052721594e-08,219.5,219.5,0.0,562567.0,562600.0,5.865967964702179e-05
2017-09-06,220.63,220.6300048828125,2.2131226407040572e-08,222.25,222.25,0.0,219.141,219.13999938964844,4.566057248744926e-06,220.38,220.3800048828125,2.215633232438563e-08,445806.0,447000.0,0.002678295043135437
2017-09-07,220.55,220.5500030517578,1.3837033741026517e-08,221.67,221.6699981689453,8.2602727990988e-09,215.99,215.9900054931641,2.5432492556376474e-08,216.05,216.0500030517578,1.4125238534390405e-08,515759.0,517200.0,0.0027939405807750894
2017-09-08,214.96,214.9600067138672,3.123310010622049e-08,216.0,216.0,0.0,213.59,213.58999633789065,1.7145509345617427e-08,214.32,214.32000732421875,3.417421967633061e-08,593366.0,593400.0,5.7300216055544695e-05
2017-09-11,217.1,217.1000061035156,2.8113844363630847e-08,220.0,220.0,0.0,216.0,216.0,0.0,219.19,219.19000244140625,1.1138310274105834e-08,501602.0,542300.0,0.0811360401274317
2017-09-12,219.14,219.13999938964844,2.785212838141149e-09,221.86,221.86000061035156,2.7510662636842653e-09,217.5001,217.5,4.597699035935321e-07,221.61,221.61000061035156,2.7541697811273025e-09,576840.0,576800.0,6.934331877128663e-05
2017-09-13,221.06,221.05999755859375,1.1044088754630366e-08,223.35,223.3500061035156,2.7327134999310942e-08,219.98,219.97999572753903,1.9422042751848778e-08,222.46,222.4600067138672,3.018010952260397e-08,588859.0,588900.0,6.962617536632187e-05
2017-09-14,221.96,221.9600067138672,3.024809513973992e-08,222.01,222.0099945068359,2.474286775466794e-08,218.11,218.11000061035156,2.7983657613361856e-09,218.87,218.8699951171875,2.230919038392898e-08,661019.0,661000.0,2.874350056503161e-05
2017-09-15,218.43,218.42999267578125,3.353119426563467e-08,219.2131,219.2100067138672,1.4110863505889526e-05,213.44,213.44000244140625,1.1438372693461929e-08,216.0,216.0,0.0,2204269.0,2219800.0,0.0070458732577558525
2017-09-18,216.45,216.4499969482422,1.4099135192680023e-08,219.77,219.77000427246097,1.9440601350950715e-08,216.091,216.08999633789065,4.644627075389707e-06,217.09,217.08999633789065,1.68690835744556e-08,720825.0,720800.0,3.4682481878434146e-05
2017-09-19,217.82,217.82000732421875,3.362509759519128e-08,217.89,217.88999938964844,2.801191167911554e-09,214.91,214.91000366210935,1.7040199917772725e-08,215.05,215.0500030517578,1.4190922215107094e-08,517296.0,517300.0,7.732516779546117e-06
2017-09-20,215.05,215.0500030517578,1.4190922215107094e-08,215.09,215.08999633789065,1.7025939658132927e-08,209.0,209.0,0.0,210.43,210.42999267578125,3.4805962778605704e-08,996149.0,1004100.0,0.007981737671773903
2017-09-21,211.3,211.3000030517578,1.4442772311440422e-08,216.1999,216.1999969482422,4.4841945889828594e-07,210.57,210.57000732421875,3.4782821733969627e-08,215.81,215.80999755859375,1.1312757730586043e-08,522636.0,522600.0,6.888159254236914e-05
2017-09-22,215.1,215.1000061035156,2.837524681886805e-08,217.87,217.8699951171875,2.241158725269088e-08,215.1,215.1000061035156,2.837524681886805e-08,216.76,216.7599945068359,2.5342148379792206e-08,286944.0,305200.0,0.06362217017954719
2017-09-25,217.28,217.27999877929688,5.618110865412973e-09,218.145,218.1499938964844,2.289255533893808e-05,215.48,215.47999572753903,1.9827645081349488e-08,217.39,217.38999938964844,2.807634014168059e-09,452891.0,454000.0,0.0024487128249401913
2017-09-26,218.65,218.6499938964844,2.7914546563145848e-08,220.79,220.7899932861328,3.040838436607629e-08,217.75,217.75,0.0,218.93,218.92999267578125,3.34546145230874e-08,673564.0,673600.0,5.344703695575603e-05
2017-09-27,220.46,220.4600067138672,3.0453901844751385e-08,220.98,220.97999572753903,1.9334152168148933e-08,217.93,217.92999267578125,3.360812539376923e-08,219.86,219.86000061035156,2.776091800882341e-09,457093.0,457100.0,1.5314170201730093e-05
2017-09-28,219.84,219.83999633789065,1.6658066592789567e-08,220.86,220.86000061035156,2.763522299886745e-09,217.14,217.13999938964844,2.8108665395265575e-09,220.61,220.61000061035156,2.7666540169946074e-09,429101.0,429100.0,2.330453669374677e-06
2017-09-29,221.01,221.0099945068359,2.4854821423225815e-08,226.01,226.0099945068359,2.430496026661899e-08,220.98,220.97999572753903,1.9334152168148933e-08,221.55,221.5500030517578,1.3774578144776228e-08,599762.0,600900.0,0.001897419309659476
2017-10-02,222.0,222.0,0.0,223.9899,223.9900054931641,4.7097286115516113e-07,220.031,220.02999877929688,4.550362008637343e-06,223.7,223.6999969482422,1.3642189489182499e-08,412873.0,412900.0,6.539541214856115e-05
2017-10-03,224.0,224.0,0.0,226.04,226.0399932861328,2.9702119874741584e-08,221.98,221.97999572753903,1.9247053617554855e-08,225.75,225.75,0.0,526051.0,531100.0,0.009597928717937965
2017-10-04,226.76,226.7599945068359,2.4224572570119562e-08,226.83,226.8300018310547,8.072365442757246e-09,224.53,224.52999877929688,5.436703864880599e-09,225.71,225.7100067138672,2.9745546026305192e-08,365175.0,365200.0,6.846032724028284e-05
2017-10-05,225.96,225.9600067138672,2.9712635685186228e-08,227.29,227.2899932861328,2.9538770651704738e-08,224.43,224.42999267578125,3.263475811809968e-08,226.7,226.6999969482422,1.3461657677460437e-08,413140.0,413100.0,9.681948007944641e-05
