date,open,high,low,close,adj_close,volume,Name,Company Name
2017-11-06,226.3699951171875,232.47999572753903,225.94000244140625,230.69000244140625,217.93148803710935,443600.0,ADS,Alliance Data Systems
2017-11-07,230.3999938964844,231.66000366210935,228.88999938964844,229.72000122070312,217.01516723632812,438900.0,ADS,Alliance Data Systems
2017-11-08,229.72000122070312,230.6699981689453,228.17999267578125,229.61000061035156,216.91123962402344,412800.0,ADS,Alliance Data Systems
2017-11-09,227.8800048828125,228.94000244140625,226.0,227.91000366210935,215.3052520751953,319000.0,ADS,Alliance Data Systems
2017-11-10,227.67999267578125,228.91000366210935,224.6199951171875,225.4499969482422,212.9813232421875,342900.0,ADS,Alliance Data Systems
