date,source,factor,factor_step
2017-03-30,sheepb,0.94068525989234,0.9999999836177589
2017-03-31,sheepb,0.9406851649763115,0.9999998990990584
2017-04-03,sheepb,0.940685229525211,1.0000000686190258
2017-04-04,sheepb,0.9406850981634369,0.9999998603552283
2017-04-05,sheepb,0.940685160251128,1.0000000660026307
2017-04-06,sheepb,0.9406852518829423,1.0000000974096521
2017-04-07,sheepb,0.9406852244359205,0.999999970822311
2017-04-10,sheepb,0.9406852321219994,1.0000000081707234
2017-04-11,sheepb,0.9406852818689039,1.000000052883688
2017-04-12,sheepb,0.9406852084271438,0.9999999219273847
2017-04-13,sheepb,0.9406852664834998,1.0000000617170925
2017-04-17,sheepb,0.940685334666241,1.0000000724819913
2017-04-18,sheepb,0.9406853042730764,0.9999999676904023
2017-04-19,sheepb,0.9406851351024881,0.9999998201623991
2017-04-20,sheepb,0.9406852181195401,1.000000088251689
2017-04-21,sheepb,0.9406852302030287,1.0000000128454114
2017-04-24,sheepb,0.9406853826799317,1.000000162091312
2017-04-25,sheepb,0.9406853105341278,0.9999999233050654
2017-04-26,sheepb,0.940685169861572,0.9999998504573695
2017-04-27,sheepb,0.9406852808972312,1.0000001180370042
2017-04-28,sheepb,0.9406852866718273,1.000000006138712
2017-05-01,sheepb,0.9406852188454597,0.9999999278968551
2017-05-02,sheepb,0.9406852871997539,1.000000072664365
2017-05-03,sheepb,0.9406852766640387,0.9999999887999576
2017-05-04,sheepb,0.9406851850916189,0.9999999026534995
2017-05-05,sheepb,0.9406853035032144,1.0000001258780273
2017-05-08,sheepb,0.9406852486822277,0.9999999417222885
2017-05-09,sheepb,0.9406852305401908,0.9999999807140201
2017-05-10,sheepb,0.9406852929019484,1.000000066293969
2017-05-11,sheepb,0.9425809533127251,1.002015190866787
2017-05-12,sheepb,0.9425810899314054,1.0000001449410578
2017-05-15,sheepb,0.94258090086991,0.9999997994215061
2017-05-16,sheepb,0.9425809134252688,1.0000000133201923
2017-05-17,sheepb,0.9425809191788351,1.0000000061040555
2017-05-18,sheepb,0.9425808252178766,0.9999999003152338
2017-05-19,sheepb,0.9425808979580396,1.0000000771712738
2017-05-22,sheepb,0.9425808582282603,0.999999957850006
2017-05-23,sheepb,0.9425809348538677,1.000000081293405
2017-05-24,sheepb,0.9425809684757188,1.0000000356699885
2017-05-25,sheepb,0.942580868725955,0.9999998941737982
2017-05-26,sheepb,0.9425808950626837,1.0000000279410812
2017-05-30,sheepb,0.9425808885977931,0.9999999931412883
2017-05-31,sheepb,0.9425808735420842,0.9999999840271439
2017-06-01,sheepb,0.9425808564294722,0.9999999818449403
2017-06-02,sheepb,0.9425809782741887,1.0000001292671241
2017-06-05,sheepb,0.9425809902619492,1.0000000127180164
2017-06-06,sheepb,0.9425807550122166,0.9999997504196085
2017-06-07,sheepb,0.9425808655276332,1.0000001172476904
2017-06-08,sheepb,0.942580836874708,0.9999999696016264
2017-06-09,sheepb,0.9425809670124782,1.000000138065368
2017-06-12,sheepb,0.9425809000219338,0.9999999289286049
2017-06-13,sheepb,0.9425808821474889,0.9999999810366994
2017-06-14,sheepb,0.9425810212796487,1.0000001476076614
2017-06-15,sheepb,0.9425809018222854,0.9999998732656815
2017-06-16,sheepb,0.9425807383913177,0.9999998266133259
2017-06-19,sheepb,0.9425809303848065,1.0000002036891706
2017-06-20,sheepb,0.9425809002531623,0.9999999680328308
2017-06-21,sheepb,0.9425808956238496,0.999999995088684
2017-06-22,sheepb,0.9425807807314417,0.9999998781087029
2017-06-23,sheepb,0.9425809285287081,1.0000001568006365
2017-06-26,sheepb,0.9425809044483191,0.9999999744527093
2017-06-27,sheepb,0.942580909561443,1.0000000054245994
2017-06-28,sheepb,0.9425807597249791,0.9999998410359658
2017-06-29,sheepb,0.9425809723156897,1.0000002255411098
2017-06-30,sheepb,0.9425808485762703,0.9999998687227697
2017-07-03,sheepb,0.9425808536152568,1.0000000053459461
2017-07-05,sheepb,0.9425809787493937,1.0000001327569263
2017-07-06,sheepb,0.9425808645919121,0.9999998788884095
2017-07-07,sheepb,0.9425809242333288,1.000000063274589
2017-07-10,sheepb,0.9425809116869901,0.9999999866893776
2017-07-11,sheepb,0.9425807759034001,0.9999998559448973
2017-07-12,sheepb,0.942580823159732,1.0000000501350474
2017-07-13,sheepb,0.9425809424610383,1.0000001265687815
2017-07-14,sheepb,0.9425809384726654,0.999999995768668
2017-07-17,sheepb,0.9425809111139317,0.9999999709746584
2017-07-18,sheepb,0.942580885559548,0.999999972888923
2017-07-19,sheepb,0.9425809674673328,1.000000086897354
2017-07-20,sheepb,0.9425809236357126,0.999999953498297
2017-07-21,sheepb,0.9425808538768027,0.9999999259915959
2017-07-24,sheepb,0.9425808226593817,0.9999999668809091
2017-07-25,sheepb,0.9425809522008535,1.000000137432747
2017-07-26,sheepb,0.9425809121338244,0.9999999574922144
2017-07-27,sheepb,0.9425808442900555,0.9999999280234003
2017-07-28,sheepb,0.9425809337745775,1.0000000949356467
2017-07-31,sheepb,0.9425808646954978,0.99999992671284
2017-08-01,sheepb,0.942580781826093,0.9999999120824451
2017-08-02,sheepb,0.9425807787998534,0.9999999967894109
2017-08-03,sheepb,0.9425808836923483,1.000000111282234
2017-08-04,sheepb,0.9425809233317767,1.00000004205414
2017-08-07,sheepb,0.9425808648132721,0.9999999379167315
2017-08-08,sheepb,0.9425809394683278,1.0000000792028128
2017-08-09,sheepb,0.942580896395423,0.9999999543032295
2017-08-10,sheepb,0.9446942559975774,1.0022420989118666
2017-08-11,sheepb,0.944694291352816,1.0000000374250593
2017-08-14,sheepb,0.9446942486145932,0.999999954759732
2017-08-15,sheepb,0.9446943178344149,1.0000000732721956
2017-08-16,sheepb,0.9446941968278376,0.999999871909278
2017-08-17,sheepb,0.9446944509993574,1.0000002690516367
2017-08-18,sheepb,0.9446943211611271,0.9999998625606086
2017-08-21,sheepb,0.9446943225987535,1.00000000152179
2017-08-22,sheepb,0.9446944216694517,1.00000010487064
2017-08-23,sheepb,0.9446942662594063,0.9999998354917295
2017-08-24,sheepb,0.9446943155840776,1.0000000522123114
2017-08-25,sheepb,0.9446943476022457,1.0000000338926227
2017-08-28,sheepb,0.9446941870615179,0.9999998300606665
2017-08-29,sheepb,0.9446943264855503,1.0000001475864193
2017-08-30,sheepb,0.9446942947760287,0.9999999664340934
2017-08-31,sheepb,0.9446942991269401,1.000000004605629
2017-09-01,sheepb,0.9446943078575651,1.0000000092417463
2017-09-05,sheepb,0.9446943626316914,1.0000000579807942
2017-09-06,sheepb,0.9446942647781348,0.9999998964177617
2017-09-07,sheepb,0.9446943238364882,1.0000000625158378
2017-09-08,sheepb,0.9446942959527189,0.9999999704838183
2017-09-11,sheepb,0.9446942519914604,0.9999999534650958
2017-09-12,sheepb,0.9446942744184519,1.0000000237399471
2017-09-13,sheepb,0.9446942648670816,0.9999999898894589
2017-09-14,sheepb,0.944694400337315,1.0000001434011387
2017-09-15,sheepb,0.944694307115343,0.999999901320499
2017-09-18,sheepb,0.9446944270872503,1.0000001269954804
2017-09-19,sheepb,0.9446943584060671,0.9999999272979905
2017-09-20,sheepb,0.9446944833997305,1.0000001323112204
2017-09-21,sheepb,0.9446943306962352,0.9999998383567408
2017-09-22,sheepb,0.9446943501016468,1.0000000205414714
2017-09-25,sheepb,0.944694382366486,1.0000000341537336
2017-09-26,sheepb,0.9446943628136336,0.9999999793024573
2017-09-27,sheepb,0.9446944199512172,1.000000060482613
2017-09-28,sheepb,0.9446942387264206,0.9999998081656959
2017-09-29,sheepb,0.9446943803371755,1.0000001499011522
