date,source,factor,factor_step,ex_dividend_vendor_field,split_ratio_vendor_field,adjusted_volume_over_volume
2013-12-03,wiki,0.990782342266899,0.9999999999999989,0.0,1.0,1.0
2013-12-04,wiki,0.9907823422669129,1.000000000000014,0.0,1.0,1.0
2013-12-05,wiki,0.9907823422669207,1.000000000000008,0.0,1.0,1.0
2013-12-06,wiki,0.990782342266908,0.9999999999999871,0.0,1.0,1.0
2013-12-09,wiki,0.9907823422668809,0.9999999999999727,0.0,1.0,1.0
2013-12-10,wiki,0.9907823422669039,1.000000000000023,0.0,1.0,1.0
2013-12-11,wiki,0.9907823422668856,0.9999999999999815,0.0,1.0,1.0
2013-12-12,wiki,0.9907823422669025,1.000000000000017,0.0,1.0,1.0
2013-12-13,wiki,0.9907823422669112,1.0000000000000087,0.0,1.0,1.0
2013-12-16,wiki,0.990782342266892,0.9999999999999806,0.0,1.0,1.0
2013-12-17,wiki,0.990782342266887,0.999999999999995,0.0,1.0,1.0
2013-12-18,wiki,0.990782342266908,1.000000000000021,0.0,1.0,1.0
2013-12-19,wiki,0.9907823422668924,0.9999999999999843,0.0,1.0,1.0
2013-12-20,wiki,0.9907823422669062,1.000000000000014,0.0,1.0,1.0
2013-12-23,wiki,0.9907823422668933,0.999999999999987,0.0,1.0,1.0
2013-12-24,wiki,0.9907823422668948,1.0000000000000016,0.0,1.0,1.0
2013-12-26,wiki,0.9907823422669016,1.0000000000000069,0.0,1.0,1.0
2013-12-27,wiki,0.9907823422668992,0.9999999999999976,0.0,1.0,1.0
2013-12-30,wiki,0.9907823422669102,1.000000000000011,0.0,1.0,1.0
2013-12-31,wiki,0.9907823422669151,1.0000000000000049,0.0,1.0,1.0
2014-01-02,wiki,0.9907823422669056,0.9999999999999905,0.0,1.0,1.0
2014-01-03,wiki,0.9907823422668942,0.9999999999999885,0.0,1.0,1.0
2014-01-06,wiki,0.9907823422669092,1.000000000000015,0.0,1.0,1.0
2014-01-07,wiki,0.9907823422668992,0.9999999999999899,0.0,1.0,1.0
2014-01-08,wiki,0.9907823422669095,1.0000000000000104,0.0,1.0,1.0
2014-01-09,wiki,0.9907823422669033,0.9999999999999937,0.0,1.0,1.0
2014-01-10,wiki,0.9907823422669016,0.9999999999999983,0.0,1.0,1.0
2014-01-13,wiki,0.9907823422668818,0.9999999999999799,0.0,1.0,1.0
2014-01-14,wiki,0.9907823422669065,1.000000000000025,0.0,1.0,1.0
2014-01-15,wiki,0.9907823422669033,0.9999999999999968,0.0,1.0,1.0
2014-01-16,wiki,0.9907823422669046,1.0000000000000013,0.0,1.0,1.0
2014-01-17,wiki,0.9907823422668848,0.9999999999999799,0.0,1.0,1.0
2014-01-21,wiki,0.9907823422669101,1.0000000000000255,0.0,1.0,1.0
2014-01-22,wiki,0.9907823422668932,0.999999999999983,0.0,1.0,1.0
2014-01-23,wiki,0.9907823422668985,1.0000000000000053,0.0,1.0,1.0
2014-01-24,wiki,0.9907823422668989,1.0000000000000004,0.0,1.0,1.0
2014-01-27,wiki,0.9907823422669036,1.0000000000000049,0.0,1.0,1.0
2014-01-28,wiki,0.990782342266908,1.0000000000000044,0.0,1.0,1.0
2014-01-29,wiki,0.9907823422669116,1.0000000000000038,0.0,1.0,1.0
2014-01-30,wiki,0.990782342266881,0.999999999999969,0.0,1.0,1.0
2014-01-31,wiki,0.9907823422669199,1.0000000000000393,0.0,1.0,1.0
2014-02-03,wiki,0.9907823422669156,0.9999999999999958,0.0,1.0,1.0
2014-02-04,wiki,0.9907823422669004,0.9999999999999847,0.0,1.0,1.0
2014-02-05,wiki,0.9907823422669086,1.0000000000000082,0.0,1.0,1.0
2014-02-06,wiki,0.9907823422669116,1.000000000000003,0.0,1.0,1.0
2014-02-07,wiki,0.9907823422669005,0.9999999999999888,0.0,1.0,1.0
2014-02-10,wiki,0.990782342266903,1.0000000000000024,0.0,1.0,1.0
2014-02-11,wiki,0.9907823422668858,0.9999999999999827,0.0,1.0,1.0
2014-02-12,wiki,0.9907823422669079,1.0000000000000222,0.0,1.0,1.0
2014-02-13,wiki,0.9907823422668934,0.9999999999999855,0.0,1.0,1.0
2014-02-14,wiki,0.990782342266895,1.0000000000000016,0.0,1.0,1.0
2014-02-18,wiki,0.9907823422668968,1.0000000000000018,0.0,1.0,1.0
2014-02-19,wiki,0.9907823422669136,1.000000000000017,0.0,1.0,1.0
2014-02-20,wiki,0.9907823422668964,0.9999999999999827,0.0,1.0,1.0
2014-02-21,wiki,0.9907823422669022,1.0000000000000058,0.0,1.0,1.0
2014-02-24,wiki,0.9907823422668878,0.9999999999999855,0.0,1.0,1.0
2014-02-25,wiki,0.9907823422668838,0.999999999999996,0.0,1.0,1.0
2014-02-26,wiki,0.9907823422668958,1.0000000000000122,0.0,1.0,1.0
2014-02-27,wiki,0.9907823422668941,0.9999999999999983,0.0,1.0,1.0
2014-02-28,wiki,0.9907823422669145,1.0000000000000207,0.0,1.0,1.0
2014-03-03,wiki,0.9907823422668944,0.9999999999999797,0.0,1.0,1.0
2014-03-04,wiki,0.9907823422669174,1.000000000000023,0.0,1.0,1.0
2014-03-05,wiki,0.9907823422669014,0.9999999999999839,0.0,1.0,1.0
2014-03-06,wiki,0.9907823422668974,0.999999999999996,0.0,1.0,1.0
2014-03-07,wiki,0.9907823422669054,1.000000000000008,0.0,1.0,1.0
2014-03-10,wiki,0.9907823422668894,0.9999999999999839,0.0,1.0,1.0
2014-03-11,wiki,0.9907823422669073,1.000000000000018,0.0,1.0,1.0
2014-03-12,wiki,0.9907823422668952,0.9999999999999878,0.0,1.0,1.0
2014-03-13,wiki,0.9907823422669161,1.000000000000021,0.0,1.0,1.0
2014-03-14,wiki,0.9907823422669157,0.9999999999999997,0.0,1.0,1.0
2014-03-17,wiki,0.9907823422669009,0.999999999999985,0.0,1.0,1.0
2014-03-18,wiki,0.9907823422669169,1.0000000000000162,0.0,1.0,1.0
2014-03-19,wiki,0.9907823422669033,0.9999999999999863,0.0,1.0,1.0
2014-03-20,wiki,0.9907823422668979,0.9999999999999946,0.0,1.0,1.0
2014-03-21,wiki,0.990782342266911,1.0000000000000133,0.0,1.0,1.0
2014-03-24,wiki,0.9907823422669162,1.0000000000000053,0.0,1.0,1.0
2014-03-25,wiki,0.9907823422668941,0.9999999999999777,0.0,1.0,1.0
2014-03-26,wiki,0.9907823422669065,1.0000000000000127,0.0,1.0,1.0
2014-03-27,wiki,0.990782342266918,1.0000000000000115,0.0,1.0,1.0
2014-03-28,wiki,0.9907823422668928,0.9999999999999746,0.0,1.0,1.0
2014-03-31,wiki,0.9907823422669114,1.0000000000000189,0.0,1.0,1.0
2014-04-01,wiki,0.9907823422669136,1.0000000000000022,0.0,1.0,1.0
2014-04-02,wiki,0.9907823422668824,0.9999999999999685,0.0,1.0,1.0
2014-04-03,wiki,0.9907823422668869,1.0000000000000044,0.0,1.0,1.0
2014-04-04,wiki,0.9907823422668925,1.0000000000000058,0.0,1.0,1.0
2014-04-07,wiki,0.9907823422668954,1.0000000000000029,0.0,1.0,1.0
2014-04-08,wiki,0.990782342266919,1.0000000000000238,0.0,1.0,1.0
2014-04-09,wiki,0.9907823422669005,0.9999999999999813,0.0,1.0,1.0
2014-04-10,wiki,0.9907823422669058,1.0000000000000053,0.0,1.0,1.0
2014-04-11,wiki,0.9907823422669048,0.999999999999999,0.0,1.0,1.0
2014-04-14,wiki,0.9907823422669102,1.0000000000000056,0.0,1.0,1.0
2014-04-15,wiki,0.9907823422669024,0.9999999999999921,0.0,1.0,1.0
2014-04-16,wiki,0.9907823422668989,0.9999999999999964,0.0,1.0,1.0
2014-04-17,wiki,0.9907823422669142,1.0000000000000155,0.0,1.0,1.0
2014-04-21,wiki,0.9907823422669013,0.999999999999987,0.0,1.0,1.0
2014-04-22,wiki,0.9907823422669176,1.0000000000000164,0.0,1.0,1.0
