date,open,high,low,close,adj_close,volume,Name,Company Name
2017-11-06,67.2699966430664,67.36000061035156,66.2699966430664,67.26000213623047,67.26000213623047,832900.0,SRCL,Stericycle
2017-11-07,67.0999984741211,67.37000274658203,66.6500015258789,67.16000366210938,67.16000366210938,696200.0,SRCL,Stericycle
2017-11-08,66.9800033569336,67.37000274658203,66.68000030517578,67.0999984741211,67.0999984741211,922200.0,SRCL,Stericycle
2017-11-09,62.29999923706055,64.76000213623047,61.619998931884766,64.05999755859375,64.05999755859375,4637100.0,SRCL,Stericycle
2017-11-10,63.720001220703125,65.23999786376953,63.65999984741211,64.0199966430664,64.0199966430664,1737200.0,SRCL,Stericycle
