date,wiki_open,sheepb_open,open_absolute_relative_difference,wiki_high,sheepb_high,high_absolute_relative_difference,wiki_low,sheepb_low,low_absolute_relative_difference,wiki_close,sheepb_close,close_absolute_relative_difference,wiki_volume,sheepb_volume,volume_absolute_relative_difference
2009-06-10,49.56,49.560001373291016,2.7709665229025404e-08,50.12,50.119998931884766,2.1311157838432848e-08,48.29,48.290000915527344,1.8958942638036547e-08,48.96,48.959999084472656,1.8699496395768733e-08,1026000.0,1026000.0,0.0
2009-06-11,49.06,49.060001373291016,2.799207110548707e-08,50.53,50.529998779296875,2.415798783239609e-08,49.05,49.04999923706055,1.5554321053379283e-08,50.12,50.119998931884766,2.1311157838432848e-08,571000.0,571000.0,0.0
2009-06-12,49.83,49.83000183105469,3.6746030218637316e-08,50.1,50.099998474121094,3.045666485679277e-08,49.31,49.310001373291016,2.785015240647226e-08,49.69,49.689998626708984,2.763717077414185e-08,608800.0,608800.0,0.0
2009-06-15,49.49,49.4900016784668,3.3915271702156247e-08,49.49,49.4900016784668,3.3915271702156247e-08,48.73,48.72999954223633,9.39387789777868e-09,49.28,49.279998779296875,2.4770761442027833e-08,827600.0,827600.0,0.0
2009-06-16,49.87,49.869998931884766,2.1417991380445756e-08,50.07,50.06999969482422,6.094982629711865e-09,49.22,49.220001220703125,2.4800957509896193e-08,49.65,49.650001525878906,3.073270704589959e-08,772100.0,772100.0,0.0
2009-06-17,49.76,49.7599983215332,3.3731245907553387e-08,50.55,50.54999923706055,1.509276859046338e-08,49.665,49.66999816894531,0.00010063765116918866,50.2,50.20000076293945,1.5197997083049586e-08,597200.0,597200.0,0.0
2009-06-18,50.02,50.02000045776367,9.15161280090615e-09,50.86,50.86000061035156,1.2000620497332193e-08,49.83,49.83000183105469,3.6746030218637316e-08,50.73,50.72999954223633,9.023529812246522e-09,589900.0,589900.0,0.0
2009-06-19,51.16,51.15999984741211,2.982562308240233e-09,51.51,51.5099983215332,3.258526104499282e-08,50.67,50.66999816894531,3.613685983783199e-08,51.2,51.20000076293945,1.4901161193847656e-08,893800.0,893800.0,0.0
2009-06-22,50.86,50.86000061035156,1.2000620497332193e-08,50.97,50.970001220703125,2.3949443317405894e-08,49.59,49.59000015258789,3.0769891079529543e-09,49.67,49.66999816894531,3.6864398866853776e-08,525700.0,525700.0,0.0
2009-06-23,49.73,49.72999954223633,9.20498022249916e-09,49.98,49.97999954223633,9.158936942199603e-09,49.15,49.150001525878906,3.1045349180303106e-08,49.48,49.47999954223633,9.25148890829064e-09,475700.0,475700.0,0.0
2009-06-24,49.66,49.65999984741211,3.0726517996626512e-09,50.54,50.540000915527344,1.8114905797617098e-08,49.27,49.27000045776367,9.290920921500856e-09,49.97,49.970001220703125,2.442871971375382e-08,771100.0,771100.0,0.0
2009-06-25,50.0,50.0,0.0,51.25,51.25,0.0,49.68,49.68000030517578,6.142829800381833e-09,51.19,51.189998626708984,2.682732980208158e-08,519500.0,519500.0,0.0
2009-06-26,50.96,50.959999084472656,1.7965607224113e-08,51.19,51.189998626708984,2.682732980208158e-08,50.38,50.380001068115234,2.1201175703922104e-08,50.71,50.709999084472656,1.8054177597370824e-08,697700.0,697700.0,0.0
2009-06-29,51.03,51.029998779296875,2.392128406469851e-08,51.9,51.900001525878906,2.9400364365272935e-08,50.82,50.81999969482422,6.005033137412852e-09,51.8,51.79999923706055,1.4728560815413516e-08,712300.0,712300.0,0.0
2009-06-30,51.92,51.91999816894531,3.526684688726078e-08,52.06,52.060001373291016,2.6379005202414874e-08,51.27,51.27000045776367,8.928489725334998e-09,51.53,51.529998779296875,2.368917384476532e-08,887700.0,887700.0,0.0
2009-07-01,51.77,51.77000045776367,8.842257370744733e-09,51.78,51.779998779296875,2.357479966796916e-08,50.16,50.15999984741211,3.0420232999262e-09,50.75,50.75,0.0,684000.0,684000.0,0.0
2009-07-02,50.6,50.599998474121094,3.015570959608027e-08,50.75,50.75,0.0,49.94,49.939998626708984,2.7498818888638255e-08,50.22,50.220001220703125,2.43071112127069e-08,572500.0,572500.0,0.0
2009-07-06,50.05,50.04999923706055,1.5243545425924765e-08,50.38,50.380001068115234,2.1201175703922104e-08,49.76,49.7599983215332,3.3731245907553387e-08,50.38,50.380001068115234,2.1201175703922104e-08,475400.0,475400.0,0.0
2009-07-07,50.16,50.15999984741211,3.0420232999262e-09,50.2499,50.25,1.9900537115979944e-06,49.19,49.189998626708984,2.7918093392642618e-08,49.62,49.619998931884766,2.1525901505725642e-08,732300.0,732300.0,0.0
2009-07-08,49.65,49.650001525878906,3.073270704589959e-08,49.96,49.959999084472656,1.8325207018499157e-08,49.02,49.02000045776367,9.338304129968833e-09,49.32,49.31999969482422,6.187667933588159e-09,456900.0,456900.0,0.0
2009-07-09,49.33,49.33000183105469,3.711848139964502e-08,49.45,49.45000076293945,1.542850247560068e-08,48.5201,48.52000045776367,2.051567006833288e-06,49.07,49.06999969482422,6.219192605350088e-09,380000.0,380000.0,0.0
2009-07-10,48.89,48.66999816894531,0.004499935182137205,49.28,49.279998779296875,2.4770761442027833e-08,48.5,48.5,0.0,48.98,48.97999954223633,9.345930362947286e-09,382900.0,382900.0,0.0
2009-07-13,48.895,48.9900016784668,0.001942973278797222,49.59,49.59000015258789,3.0769891079529543e-09,48.46,48.459999084472656,1.8892433839567957e-08,49.57,49.56999969482422,6.156461229700483e-09,504300.0,504300.0,0.0
2009-07-14,49.37,49.369998931884766,2.1634904423528667e-08,50.0,50.0,0.0,49.36,49.36000061035156,1.2365307222594879e-08,49.95,49.95000076293945,1.527406312540336e-08,365600.0,365600.0,0.0
2009-07-15,50.3,50.29999923706055,1.5167782363434412e-08,50.9,50.900001525878906,2.997797454717954e-08,49.9,49.900001525878906,3.057873554368484e-08,50.85,50.849998474121094,3.000745152359485e-08,463700.0,463700.0,0.0
2009-07-16,50.57,50.56999969482422,6.034719834957514e-09,50.91,50.90999984741211,2.997208592425693e-09,50.12,50.119998931884766,2.1311157838432848e-08,50.77,50.77000045776367,9.016420499108335e-09,668700.0,668700.0,0.0
2009-07-17,50.9,50.900001525878906,2.997797454717954e-08,51.15,51.150001525878906,2.9831454639861477e-08,50.19,50.189998626708984,2.7361845233997428e-08,51.12,51.119998931884766,2.0894272867444386e-08,447200.0,447200.0,0.0
2009-07-20,51.05,51.04999923706055,1.49449451702921e-08,51.21,51.209999084472656,1.787790171459136e-08,50.45,50.45000076293945,1.5122684882129533e-08,50.49,50.4900016784668,3.324354902467519e-08,492100.0,492100.0,0.0
2009-07-21,50.9,50.900001525878906,2.997797454717954e-08,50.95,50.95000076293945,1.497427781771421e-08,49.69,49.689998626708984,2.763717077414185e-08,50.04,50.040000915527344,1.829591012025844e-08,625200.0,625200.0,0.0
2009-07-22,50.05,50.04999923706055,1.5243545425924765e-08,50.17,50.16999816894531,3.649700397456712e-08,49.73,49.72999954223633,9.20498022249916e-09,50.02,50.02000045776367,9.15161280090615e-09,436900.0,436900.0,0.0
2009-07-23,49.84,49.84000015258789,3.0615547874646154e-09,51.63,51.630001068115234,2.0687879853653612e-08,49.66,49.65999984741211,3.0726517996626512e-09,51.59,51.59000015258789,2.957702749384339e-09,747800.0,747800.0,0.0
2009-07-24,51.37,51.369998931884766,2.0792587762663572e-08,51.88,51.880001068115234,2.0588188709425026e-08,50.87,50.869998931884766,2.099695761703657e-08,51.58,51.58000183105469,3.549931548718632e-08,505200.0,505200.0,0.0
2009-07-27,52.05,52.04999923706055,1.4657818403485123e-08,53.15,53.150001525878906,2.8708916355313363e-08,51.58,51.58000183105469,3.549931548718632e-08,53.02,53.02000045776367,8.633792347723102e-09,795100.0,795100.0,0.0
2009-07-28,52.9,52.900001525878906,2.8844591826171495e-08,53.37,53.369998931884766,2.001340138058083e-08,52.7,52.70000076293945,1.4477029353088255e-08,53.18,53.18000030517578,5.738544306410631e-09,831700.0,831700.0,0.0
2009-07-29,51.81,51.810001373291016,2.6506292494232753e-08,52.01,52.0099983215332,3.2272001404543005e-08,50.29,50.290000915527344,1.8204958207590494e-08,51.97,51.970001220703125,2.348861127821067e-08,1390100.0,1390100.0,0.0
2009-07-30,52.45,52.45000076293945,1.4546033266782388e-08,52.59,52.59000015258789,2.9014619595812974e-09,51.0,51.0,0.0,51.41,51.40999984741211,2.9680584656688325e-09,827700.0,827700.0,0.0
2009-07-31,51.62,51.619998931884766,2.0691887536727904e-08,52.2,52.20000076293945,1.4615698207265382e-08,51.11,51.11000061035156,1.1941920563529607e-08,51.2,51.20000076293945,1.4901161193847656e-08,636200.0,636200.0,0.0
2009-08-03,51.08,51.08000183105469,3.584680285939612e-08,51.77,51.77000045776367,8.842257370744733e-09,50.8,50.79999923706055,1.501849311580372e-08,51.75,51.75,0.0,459500.0,459500.0,0.0
2009-08-04,51.36,51.36000061035156,1.1883792172540097e-08,52.09,52.09000015258789,2.929312570287834e-09,51.13,51.130001068115234,2.0890186469557648e-08,51.86,51.86000061035156,1.1769216490264967e-08,555400.0,555400.0,0.0
2009-08-05,52.2,52.20000076293945,1.4615698207265382e-08,52.2,52.20000076293945,1.4615698207265382e-08,51.0,51.0,0.0,51.27,51.27000045776367,8.928489725334998e-09,651300.0,651300.0,0.0
2009-08-06,51.7,51.70000076293945,1.4757049360270003e-08,51.7,51.70000076293945,1.4757049360270003e-08,49.84,49.84000015258789,3.0615547874646154e-09,49.91,49.90999984741211,3.0572607778722727e-09,838700.0,838700.0,0.0
2009-08-07,50.53,50.529998779296875,2.415798783239609e-08,51.12,51.119998931884766,2.0894272867444386e-08,50.05,50.04999923706055,1.5243545425924765e-08,51.09,51.09000015258789,2.986648706126971e-09,511100.0,511100.0,0.0
2009-08-10,50.31,50.310001373291016,2.7296581439628653e-08,50.93,50.93000030517578,5.992063289994576e-09,49.93,49.93000030517578,6.112072625796827e-09,50.43,50.43000030517578,6.0514728783545024e-09,496100.0,496100.0,0.0
2009-08-11,50.07,50.06999969482422,6.094982629711865e-09,50.44,50.439998626708984,2.722622949313802e-08,49.66,49.65999984741211,3.0726517996626512e-09,50.3,50.29999923706055,1.5167782363434412e-08,413400.0,413400.0,0.0
2009-08-12,50.59,50.59000015258789,3.0161668718164947e-09,51.69,51.689998626708984,2.6567827715595627e-08,50.03,50.029998779296875,2.4399422815513105e-08,51.27,51.27000045776367,8.928489725334998e-09,590000.0,590000.0,0.0
2009-08-13,51.12,51.119998931884766,2.0894272867444386e-08,51.5637,51.560001373291016,7.172927289900155e-05,49.67,49.66999816894531,3.6864398866853776e-08,50.03,50.029998779296875,2.4399422815513105e-08,822700.0,822700.0,0.0
2009-08-14,49.93,49.93000030517578,6.112072625796827e-09,49.98,49.97999954223633,9.158936942199603e-09,49.0,49.0,0.0,49.84,49.84000015258789,3.0615547874646154e-09,766900.0,766900.0,0.0
2009-08-17,49.51,49.5099983215332,3.390157132798777e-08,49.7,49.70000076293945,1.5350894333465703e-08,49.22,49.220001220703125,2.4800957509896193e-08,49.27,49.27000045776367,9.290920921500856e-09,694700.0,694700.0,0.0
2009-08-18,49.27,49.27000045776367,9.290920921500856e-09,49.64,49.63999938964844,1.2295559237429643e-08,48.76,48.7599983215332,3.4423026984420346e-08,49.37,49.369998931884766,2.1634904423528667e-08,469000.0,469000.0,0.0
2009-08-19,49.07,49.06999969482422,6.219192605350088e-09,49.75,49.75,0.0,49.03,49.029998779296875,2.4897065631357407e-08,49.6,49.599998474121094,3.076368770837945e-08,470800.0,470800.0,0.0
2009-08-20,49.47,49.470001220703125,2.4675624210601654e-08,50.24,50.2400016784668,3.340897292147815e-08,49.12,49.119998931884766,2.1745016898222502e-08,50.15,50.150001525878906,3.042629925786855e-08,437900.0,437900.0,0.0
2009-08-21,50.7,50.70000076293945,1.5048115420412955e-08,51.65,51.650001525878906,2.954267008803413e-08,50.24,50.2400016784668,3.340897292147815e-08,51.5,51.5,0.0,653100.0,653100.0,0.0
2009-08-24,51.18,51.18000030517578,5.962793592217963e-09,51.69,51.689998626708984,2.6567827715595627e-08,51.08,51.08000183105469,3.584680285939612e-08,51.29,51.290000915527344,1.7850016575948757e-08,492700.0,492700.0,0.0
2009-08-25,51.38,51.380001068115234,2.078854088871651e-08,51.58,51.58000183105469,3.549931548718632e-08,50.63,50.630001068115234,2.109648877812731e-08,50.82,50.81999969482422,6.005033137412852e-09,571700.0,571700.0,0.0
2009-08-26,50.58,50.58000183105469,3.62011602916823e-08,50.7185,50.720001220703125,2.9599075349828752e-05,49.65,49.650001525878906,3.073270704589959e-08,49.97,49.970001220703125,2.442871971375382e-08,749600.0,749600.0,0.0
2009-08-27,50.06,50.060001373291016,2.7432900839841068e-08,50.4,50.400001525878906,3.0275375095811796e-08,49.2,49.20000076293945,1.550689932017235e-08,50.31,50.310001373291016,2.7296581439628653e-08,477500.0,477500.0,0.0
2009-08-28,50.46,50.459999084472656,1.814362549090731e-08,50.73,50.72999954223633,9.023529812246522e-09,49.5,49.5,0.0,49.83,49.83000183105469,3.6746030218637316e-08,511800.0,511800.0,0.0
2009-08-31,49.46,49.459999084472656,1.8510459831588832e-08,50.06,50.060001373291016,2.7432900839841068e-08,49.25,49.25,0.0,49.52,49.52000045776367,9.244015997111887e-09,481900.0,481900.0,0.0
2009-09-01,49.28,49.279998779296875,2.4770761442027833e-08,50.29,50.290000915527344,1.8204958207590494e-08,48.95,48.95000076293945,1.5586097079633987e-08,48.97,48.970001220703125,2.4927570452248915e-08,664500.0,664500.0,0.0
2009-09-02,49.13,49.130001068115234,2.174059088311253e-08,49.55,49.54999923706055,1.5397365271674346e-08,48.69,48.689998626708984,2.8204785618157757e-08,49.14,49.13999938964844,1.2420666717360973e-08,620000.0,620000.0,0.0
2009-09-03,48.8,48.79999923706055,1.5634005090525704e-08,49.6,49.599998474121094,3.076368770837945e-08,48.55,48.54999923706055,1.571450980453193e-08,49.49,49.4900016784668,3.3915271702156247e-08,701500.0,701500.0,0.0
2009-09-04,49.37,49.369998931884766,2.1634904423528667e-08,49.69,49.689998626708984,2.763717077414185e-08,48.99,48.9900016784668,3.426141659268467e-08,49.62,49.619998931884766,2.1525901505725642e-08,400300.0,400300.0,0.0
2009-09-08,49.37,49.369998931884766,2.1634904423528667e-08,50.07,50.06999969482422,6.094982629711865e-09,49.25,49.25,0.0,49.48,49.47999954223633,9.25148890829064e-09,540700.0,540700.0,0.0
2009-09-09,49.82,49.81999969482422,6.125567719728053e-09,49.82,49.81999969482422,6.125567719728053e-09,48.94,48.939998626708984,2.8060707313315447e-08,49.0,49.0,0.0,710700.0,710700.0,0.0
2009-09-10,49.08,49.08000183105469,3.7307552824827894e-08,49.2025,49.20000076293945,5.0794920188002024e-05,48.766,48.77000045776367,8.203374817861153e-05,49.08,49.08000183105469,3.7307552824827894e-08,670800.0,670800.0,0.0
2009-09-11,48.93,48.93000030517578,6.2369871489664774e-09,49.1,49.099998474121094,3.107696344706312e-08,48.25,48.25,0.0,48.43,48.43000030517578,6.301378974171712e-09,1244400.0,1244400.0,0.0
2009-09-14,48.24,48.2400016784668,3.479408783313431e-08,49.41,49.40999984741211,3.0881984747210822e-09,48.24,48.2400016784668,3.479408783313431e-08,49.19,49.189998626708984,2.7918093392642618e-08,738100.0,738100.0,0.0
2009-09-15,49.11,49.11000061035156,1.2428254203555866e-08,49.11,49.11000061035156,1.2428254203555866e-08,48.5,48.5,0.0,48.57,48.56999969482422,6.283215614466542e-09,1004800.0,1004800.0,0.0
2009-09-16,48.85,48.849998474121094,3.123600633703205e-08,48.85,48.849998474121094,3.123600633703205e-08,47.88,47.880001068115234,2.230817108817007e-08,48.04,48.040000915527344,1.9057605049610515e-08,1515100.0,1515100.0,0.0
2009-09-17,48.14,48.13999938964844,1.2678678107391761e-08,48.52,48.52000045776367,9.434535597208082e-09,47.69,47.689998626708984,2.8796204976089257e-08,47.94,47.939998626708984,2.8646036986934575e-08,1073700.0,1073700.0,0.0
2009-09-18,48.17,48.16999816894531,3.801234560452116e-08,48.25,48.25,0.0,47.7,47.70000076293945,1.599453769429715e-08,48.03,48.029998779296875,2.5415430537911732e-08,791400.0,791400.0,0.0
2009-09-21,48.17,48.16999816894531,3.801234560452116e-08,48.87,48.869998931884766,2.1856256027241727e-08,47.75,47.75,0.0,48.46,48.459999084472656,1.8892433839567957e-08,720700.0,720700.0,0.0
2009-09-22,48.41,48.40999984741211,3.1519911125599265e-09,48.49,48.4900016784668,3.461469977317222e-08,47.71,47.709999084472656,1.9189422384435773e-08,47.91,47.90999984741211,3.1848860215788477e-09,594900.0,594900.0,0.0
2009-09-23,47.91,47.90999984741211,3.1848860215788477e-09,48.1632,48.15999984741211,6.644393619803513e-05,47.33,47.33000183105469,3.8686978509616665e-08,47.61,47.61000061035156,1.2819818540066308e-08,1151400.0,1151400.0,0.0
2009-09-24,47.28,47.279998779296875,2.5818594040494247e-08,47.66,47.65999984741211,3.2015922135641972e-09,46.86,46.86000061035156,1.3025001299737937e-08,47.48,47.47999954223633,9.641189291365038e-09,921000.0,921000.0,0.0
2009-09-25,47.53,47.529998779296875,2.5682792448300518e-08,47.7,47.70000076293945,1.599453769429715e-08,46.97,46.970001220703125,2.5988995622228117e-08,47.46,47.459999084472656,1.9290504527091912e-08,1037500.0,1037500.0,0.0
2009-09-28,47.62,47.619998931884766,2.2429971213711042e-08,49.19,49.189998626708984,2.7918093392642618e-08,47.62,47.619998931884766,2.2429971213711042e-08,48.56,48.560001373291016,2.8280292774240934e-08,806100.0,806100.0,0.0
2009-09-29,48.59,48.59000015258789,3.1403146749653388e-09,48.98,48.97999954223633,9.345930362947286e-09,48.36,48.36000061035156,1.262100002286104e-08,48.51,48.5099983215332,3.460042863334678e-08,692300.0,692300.0,0.0
2009-09-30,48.43,48.43000030517578,6.301378974171712e-09,48.71,48.709999084472656,1.8795470069221665e-08,47.86,47.86000061035156,1.2752853439934597e-08,48.44,48.439998626708984,2.8350351177763855e-08,754900.0,754900.0,0.0
2009-10-01,48.66,48.65999984741211,3.1357970664558366e-09,48.84,48.84000015258789,3.124240199881001e-09,47.58,47.58000183105469,3.8483705111502786e-08,47.58,47.58000183105469,3.8483705111502786e-08,563700.0,563700.0,0.0
2009-10-02,47.55,47.54999923706055,1.6044993667030383e-08,47.94,47.939998626708984,2.8646036986934575e-08,47.24,47.2400016784668,3.553062644101601e-08,47.73,47.72999954223633,9.59069068606766e-09,605900.0,605900.0,0.0
2009-10-05,47.62,47.619998931884766,2.2429971213711042e-08,47.88,47.880001068115234,2.230817108817007e-08,47.08,47.08000183105469,3.8892410625379625e-08,47.84,47.84000015258789,3.189546182724712e-09,621200.0,621200.0,0.0
2009-10-06,47.89,47.88999938964844,1.2744864497094e-08,48.49,48.4900016784668,3.461469977317222e-08,47.53,47.529998779296875,2.5682792448300518e-08,48.39,48.38999938964844,1.2613175504050389e-08,626900.0,626900.0,0.0
2009-10-07,48.49,48.4900016784668,3.461469977317222e-08,48.49,48.4900016784668,3.461469977317222e-08,47.72,47.720001220703125,2.558053502355051e-08,48.03,48.029998779296875,2.5415430537911732e-08,597600.0,597600.0,0.0
2009-10-08,48.39,48.38999938964844,1.2613175504050389e-08,48.7299,48.72999954223633,2.0427342621864852e-06,48.19,48.189998626708984,2.8497427084772653e-08,48.28,48.279998779296875,2.5283826143862598e-08,560000.0,560000.0,0.0
2009-10-09,48.35,48.349998474121094,3.155902605911365e-08,48.55,48.54999923706055,1.571450980453193e-08,48.17,48.16999816894531,3.801234560452116e-08,48.35,48.349998474121094,3.155902605911365e-08,627700.0,627700.0,0.0
2009-10-12,48.72,48.720001220703125,2.5055482799629658e-08,48.72,48.720001220703125,2.5055482799629658e-08,48.22,48.220001220703125,2.5315286755756006e-08,48.55,48.54999923706055,1.571450980453193e-08,448900.0,448900.0,0.0
2009-10-13,48.3,48.29999923706055,1.5795847851940437e-08,48.63,48.630001068115234,2.1964121632578326e-08,48.3,48.29999923706055,1.5795847851940437e-08,48.6,48.599998474121094,3.139668536267237e-08,501000.0,501000.0,0.0
2009-10-14,48.78,48.779998779296875,2.5024664340733693e-08,49.64,49.63999938964844,1.2295559237429643e-08,48.6,48.599998474121094,3.139668536267237e-08,49.63,49.630001068115234,2.152156430845764e-08,675100.0,675100.0,0.0
2009-10-15,50.0,50.0,0.0,52.19,52.189998626708984,2.631329787394776e-08,49.99,49.9900016784668,3.357605105058781e-08,52.12,52.119998931884766,2.0493385100017747e-08,1331300.0,1331300.0,0.0
2009-10-16,52.04,52.040000915527344,1.759276213597616e-08,52.43,52.43000030517578,5.820632864583786e-09,51.16,51.15999984741211,2.982562308240233e-09,52.24,52.2400016784668,3.212991561696299e-08,837700.0,837700.0,0.0
2009-10-19,52.5,52.5,0.0,53.01,53.0099983215332,3.16632106089898e-08,52.36,52.36000061035156,1.1656828835526767e-08,52.67,52.66999816894531,3.476466092777741e-08,770700.0,770700.0,0.0
2009-10-20,51.99,51.9900016784668,3.2284416029426666e-08,52.85,52.849998474121094,2.8871880886072177e-08,51.99,51.9900016784668,3.2284416029426666e-08,52.48,52.47999954223633,8.722630839841372e-09,748300.0,748300.0,0.0
2009-10-21,52.18,52.18000030517578,5.848520112650135e-09,53.47,53.470001220703125,2.2829682588820788e-08,51.8,51.79999923706055,1.4728560815413516e-08,52.89,52.88999938964844,1.1540018163280763e-08,1198700.0,1198700.0,0.0
2009-10-22,53.0,53.0,0.0,53.27,53.27000045776367,8.593273204127172e-09,52.43,52.43000030517578,5.820632864583786e-09,53.21,53.209999084472656,1.72059264613722e-08,927400.0,927400.0,0.0
2009-10-23,53.35,53.349998474121094,2.8601291668373108e-08,54.32,54.31999969482422,5.618110865412973e-09,52.78,52.779998779296875,2.312813807137104e-08,53.17,53.16999816894531,3.443774099221031e-08,881300.0,881300.0,0.0
2009-10-26,51.25,51.25,0.0,52.75,52.75,0.0,51.0,51.0,0.0,52.27,52.27000045776367,8.757675029613665e-09,1924100.0,1924100.0,0.0
2009-10-27,52.02,52.02000045776367,8.79976291834339e-09,53.4,53.400001525878906,2.8574511423684612e-08,52.0,52.0,0.0,53.35,53.349998474121094,2.8601291668373108e-08,1389800.0,1389800.0,0.0
2009-10-28,52.05,52.04999923706055,1.4657818403485123e-08,53.44,53.439998626708984,2.5697810879243832e-08,51.655,51.650001525878906,9.676651091072852e-05,53.16,53.15999984741211,2.870351512029856e-09,1389800.0,1389800.0,0.0
2009-10-29,52.97,52.970001220703125,2.3045178876301975e-08,52.98,52.97999954223633,8.640310800167583e-09,52.34,52.34000015258789,2.9153206515530883e-09,52.96,52.959999084472656,1.7287147713318518e-08,956600.0,956600.0,0.0
2009-10-30,52.96,52.959999084472656,1.7287147713318518e-08,53.5,53.5,0.0,52.367,52.369998931884766,5.7267589985476874e-05,52.37,52.369998931884766,2.0395555355712247e-08,1057400.0,1057400.0,0.0
2009-11-02,51.8,51.79999923706055,1.4728560815413516e-08,53.0,53.0,0.0,51.8,51.79999923706055,1.4728560815413516e-08,52.64,52.63999938964844,1.1594824544935989e-08,1029900.0,1029900.0,0.0
2009-11-03,52.73,52.72999954223633,8.6812756983079e-09,53.08,53.08000183105469,3.449613195094514e-08,52.03,52.029998779296875,2.3461524611967377e-08,52.97,52.970001220703125,2.3045178876301975e-08,927500.0,927500.0,0.0
2009-11-04,53.1,53.099998474121094,2.8735949286762263e-08,53.37,53.369998931884766,2.001340138058083e-08,52.32,52.31999969482422,5.832870408895019e-09,53.04,53.040000915527344,1.7261073681495986e-08,1190800.0,1190800.0,0.0
2009-11-05,53.42,53.41999816894531,3.427657602195211e-08,53.94,53.939998626708984,2.5459603536504005e-08,53.29,53.290000915527344,1.7180096456570482e-08,53.87,53.869998931884766,1.9827644970327185e-08,762100.0,762100.0,0.0
2009-11-06,53.79,53.790000915527344,1.7020400422396165e-08,54.36,54.36000061035156,1.1227953677916958e-08,53.26,53.2599983215332,3.151458494166093e-08,54.3,54.29999923706055,1.4050450247715673e-08,748800.0,748800.0,0.0
2009-11-09,54.45,54.45000076293945,1.401174376525205e-08,55.42,55.41999816894531,3.303960105505155e-08,54.35,54.349998474121094,2.807504895230295e-08,55.34,55.34000015258789,2.7572801819530923e-09,771400.0,771400.0,0.0
2009-11-10,54.98,54.97999954223633,8.32600344224943e-09,55.2,55.20000076293945,1.3821366939836821e-08,54.01,54.0099983215332,3.107696344706312e-08,54.56,54.560001373291016,2.517028985238312e-08,1025000.0,1025000.0,0.0
2009-11-11,54.91,54.90999984741211,2.778872465469817e-09,55.25,55.25,0.0,53.0,53.0,0.0,54.49,54.4900016784668,3.080320776227552e-08,510000.0,510000.0,0.0
2009-11-12,54.4,54.400001525878906,2.8049244704675402e-08,54.86,54.86000061035156,1.1125620869023578e-08,53.9,53.900001525878906,2.8309441679752467e-08,54.05,54.04999923706055,1.4115438484729737e-08,416600.0,416600.0,0.0
2009-11-13,53.88,53.880001068115234,1.982396491406746e-08,54.83,54.83000183105469,3.3395124665602793e-08,53.33,53.33000183105469,3.433442130607034e-08,54.39,54.38999938964844,1.1221760631840993e-08,524000.0,524000.0,0.0
2009-11-16,54.69,54.689998626708984,2.5110459156429954e-08,55.43,55.43000030517578,5.505606637257188e-09,54.69,54.689998626708984,2.5110459156429954e-08,55.2,55.20000076293945,1.3821366939836821e-08,592800.0,592800.0,0.0
2009-11-17,55.07,55.06999969482422,5.541597625224881e-09,55.43,55.43000030517578,5.505606637257188e-09,54.68,54.68000030517578,5.581122453079956e-09,55.29,55.290000915527344,1.6558642457198403e-08,377000.0,377000.0,0.0
2009-11-18,55.29,55.290000915527344,1.6558642457198403e-08,55.3,55.29999923706055,1.3796373377061855e-08,54.58,54.58000183105469,3.354808875144499e-08,54.94,54.939998626708984,2.4996196112958557e-08,536100.0,536100.0,0.0
2009-11-19,54.61,54.61000061035156,1.1176553016412072e-08,54.88,54.880001068115234,1.9462741196463185e-08,53.8,53.79999923706055,1.4181030683069196e-08,54.15,54.150001525878906,2.817874245053531e-08,727300.0,727300.0,0.0
2009-11-20,53.87,53.869998931884766,1.9827644970327185e-08,54.44,54.439998626708984,2.522577169372653e-08,53.87,53.869998931884766,1.9827644970327185e-08,54.1,54.099998474121094,2.820478572918006e-08,466200.0,466200.0,0.0
2009-11-23,54.63,54.630001068115234,1.9551807284301503e-08,55.87,55.869998931884766,1.911786706720875e-08,54.58,54.58000183105469,3.354808875144499e-08,55.0,55.0,0.0,544500.0,544500.0,0.0
2009-11-24,55.22,55.220001220703125,2.210617755515898e-08,55.22,55.220001220703125,2.210617755515898e-08,54.33,54.33000183105469,3.370246060008242e-08,54.79,54.790000915527344,1.6709752692634083e-08,453200.0,453200.0,0.0
2009-11-25,54.65,54.650001525878906,2.792093156678277e-08,55.49,55.4900016784668,3.024809513973992e-08,54.64,54.63999938964844,1.1170416591710364e-08,55.15,55.150001525878906,2.766779516605311e-08,672800.0,672800.0,0.0
2009-11-27,53.54,53.540000915527344,1.7099875737613957e-08,54.82,54.81999969482422,5.566869409889819e-09,53.54,53.540000915527344,1.7099875737613957e-08,54.13,54.130001068115234,1.9732407707806487e-08,329000.0,329000.0,0.0
2009-11-30,53.99,53.9900016784668,3.1088475571650065e-08,54.84,54.84000015258789,2.7824196280334945e-09,53.56,53.560001373291016,2.564023549034289e-08,54.73,54.72999954223633,8.364035575247897e-09,583000.0,583000.0,0.0
2009-12-01,55.03,55.029998779296875,2.21825027235667e-08,56.25,56.25,0.0,54.77,54.77000045776367,8.357927017144107e-09,55.86,55.86000061035156,1.0926451077253319e-08,817800.0,817800.0,0.0
2009-12-02,55.78,55.779998779296875,2.188424397253641e-08,56.42,56.41999816894531,3.2454000153947504e-08,55.66,55.65999984741211,2.741428084540587e-09,56.02,56.02000045776367,8.171432863690598e-09,435700.0,435700.0,0.0
