Date,Open,High,Low,Close,Adj Close,Volume,Name,Company Name,date,cash_dividend,canonical_factor,vendor_adjustment_factor
2018-07-06,66.44000244140625,68.97000122070312,65.7699966430664,68.5999984741211,62.36993408203125,2211700.0,HFC,HollyFrontier,2018-07-06,0.0,1.0045242663689942,0.9091827327891254
2018-07-09,68.98999786376953,70.23999786376953,68.98999786376953,70.0,63.64279556274414,2537300.0,HFC,HollyFrontier,2018-07-09,0.0,1.0045242663689942,0.9091827937534878
2018-07-10,70.26000213623047,70.66999816894531,68.16000366210938,68.94999694824219,62.68814849853515,2884500.0,HFC,HollyFrontier,2018-07-10,0.0,1.0045242663689942,0.9091827595814466
2018-07-11,68.5199966430664,69.30999755859375,66.69000244140625,67.26000213623047,61.15163040161133,2546100.0,HFC,HollyFrontier,2018-07-11,0.0,1.0045242663689942,0.9091827008532195
2018-07-12,67.16999816894531,67.94999694824219,66.61000061035156,67.91999816894531,61.75169372558594,1853700.0,HFC,HollyFrontier,2018-07-12,0.0,1.0045242663689942,0.909182794321987
2018-07-13,67.83000183105469,69.33000183105469,67.4000015258789,68.68000030517578,62.44265365600586,1606000.0,HFC,HollyFrontier,2018-07-13,0.0,1.0045242663689942,0.9091824894954191
2018-07-16,68.33999633789062,70.0,68.33999633789062,68.9000015258789,62.64268493652344,2453900.0,HFC,HollyFrontier,2018-07-16,0.0,1.0045242663689942,0.9091826349669206
2018-07-17,68.72000122070312,71.23999786376953,68.55000305175781,70.56999969482422,64.16101837158203,3479200.0,HFC,HollyFrontier,2018-07-17,0.0,1.0045242663689942,0.9091826363758333
2018-07-18,70.56999969482422,71.9000015258789,69.16999816894531,71.5999984741211,65.09748077392578,3172300.0,HFC,HollyFrontier,2018-07-18,0.0,1.0045242663689942,0.9091827117490014
2018-07-19,71.69000244140625,72.22000122070312,70.73999786376953,71.80999755859375,65.28840637207031,1561900.0,HFC,HollyFrontier,2018-07-19,0.0,1.0045242663689942,0.90918268474801
2018-07-20,71.87999725341797,72.41000366210938,70.66999816894531,71.0199966430664,64.57015991210938,1578100.0,HFC,HollyFrontier,2018-07-20,0.0,1.0045242663689942,0.9091828071553884
2018-07-23,71.45999908447266,71.55000305175781,70.37000274658203,70.95999908447266,64.5156021118164,1716800.0,HFC,HollyFrontier,2018-07-23,0.0,1.0045242663689942,0.909182679596928
2018-07-24,71.61000061035156,71.91999816894531,70.5199966430664,70.9000015258789,64.46105194091797,1652800.0,HFC,HollyFrontier,2018-07-24,0.0,1.0045242663689942,0.9091826594303996
2018-07-25,70.91999816894531,72.12999725341797,70.44999694824219,72.05000305175781,65.5066146850586,1542600.0,HFC,HollyFrontier,2018-07-25,0.0,1.0045242663689942,0.9091826774525087
2018-07-26,72.5,74.75,72.44999694824219,74.41000366210938,67.65228271484375,2771800.0,HFC,HollyFrontier,2018-07-26,0.0,1.0045242663689942,0.9091826284816223
2018-07-27,74.51000213623047,75.18000030517578,73.47000122070312,74.06999969482422,67.34315490722656,2030800.0,HFC,HollyFrontier,2018-07-27,0.0,1.0045242663689942,0.9091826000362775
2018-07-30,74.61000061035156,75.12999725341797,73.91999816894531,74.91000366210938,68.10688018798828,1991800.0,HFC,HollyFrontier,2018-07-30,0.0,1.0045242663689942,0.9091827106989955
2018-07-31,75.18000030517578,75.75,74.27999877929688,74.58000183105469,67.80683898925781,1844800.0,HFC,HollyFrontier,2018-07-31,0.0,1.0045242663689942,0.9091825868127484
2018-08-01,74.16000366210938,74.44999694824219,72.30000305175781,73.80999755859375,67.10677337646484,2588700.0,HFC,HollyFrontier,2018-08-01,0.0,1.0045242663689942,0.9091827068981058
2018-08-02,68.0999984741211,69.31999969482422,66.0,68.91000366210938,62.65177536010742,5485400.0,HFC,HollyFrontier,2018-08-02,0.0,1.0045242663689942,0.9091825864255021
2018-08-03,68.33999633789062,68.83999633789062,66.63999938964844,67.6500015258789,61.5062141418457,3625300.0,HFC,HollyFrontier,2018-08-03,0.0,1.0045242663689942,0.9091827458173382
2018-08-06,67.81999969482422,68.31999969482422,67.0199966430664,68.19999694824219,62.006256103515625,2498800.0,HFC,HollyFrontier,2018-08-06,0.0,1.0045242663689942,0.909182681497375
2018-08-07,68.66999816894531,69.8499984741211,68.44000244140625,69.11000061035156,62.83361053466797,2139300.0,HFC,HollyFrontier,2018-08-07,0.0,1.0045242663689942,0.9091826071443633
2018-08-08,68.62000274658203,70.48999786376953,68.0,69.41999816894531,63.115455627441406,4170400.0,HFC,HollyFrontier,2018-08-08,0.0,1.0045242663689942,0.9091826172890305
2018-08-09,69.41000366210938,69.7699966430664,67.69999694824219,68.36000061035156,62.1517333984375,3263700.0,HFC,HollyFrontier,2018-08-09,0.0,1.0045242663689942,0.9091827507828611
2018-08-10,67.93000030517578,69.52999877929688,67.68000030517578,69.0199966430664,62.75178527832031,2166700.0,HFC,HollyFrontier,2018-08-10,0.0,1.0045242663689942,0.9091826764761834
2018-08-13,68.83999633789062,70.37000274658203,68.51000213623047,68.55000305175781,62.3244743347168,2391400.0,HFC,HollyFrontier,2018-08-13,0.0,1.0045242663689942,0.9091826631671992
2018-08-14,68.83000183105469,69.55000305175781,68.56999969482422,69.02999877929688,62.76087951660156,1866400.0,HFC,HollyFrontier,2018-08-14,0.0,1.0045242663689942,0.909182683274572
2018-08-15,68.91000366210938,69.13999938964844,66.7699966430664,67.37000274658203,61.25164413452149,2214400.0,HFC,HollyFrontier,2018-08-15,0.0,1.0045242663689942,0.9091827465841843
2018-08-16,67.55999755859375,68.6500015258789,67.51000213623047,67.75,61.59713363647461,1593300.0,HFC,HollyFrontier,2018-08-16,0.0,1.0045242663689942,0.9091827843022082
2018-08-17,68.16000366210938,68.91000366210938,67.62999725341797,68.63999938964844,62.40630340576172,1570100.0,HFC,HollyFrontier,2018-08-17,0.0,1.0045242663689942,0.909182750009948
2018-08-20,68.88999938964844,71.55999755859375,68.66000366210938,70.68000030517578,64.26103210449219,1823900.0,HFC,HollyFrontier,2018-08-20,0.0,1.0045242663689942,0.9091826800655299
2018-08-21,71.08000183105469,72.36000061035156,71.04000091552734,71.26000213623047,64.7883529663086,1494300.0,HFC,HollyFrontier,2018-08-21,0.0,1.0045242663689942,0.9091825852383533
2018-08-22,71.2300033569336,71.79000091552734,70.83000183105469,71.41000366210938,65.22679138183594,1283100.0,HFC,HollyFrontier,2018-08-22,0.33,1.0091663751899136,0.9134125197706118
2018-08-23,71.56999969482422,73.23999786376953,71.37000274658203,72.87000274658203,66.56037902832031,2205700.0,HFC,HollyFrontier,2018-08-23,0.0,1.0091663751899136,0.9134126049067883
2018-08-24,73.48999786376953,74.37999725341797,73.12999725341797,73.58000183105469,67.20890045166016,1355800.0,HFC,HollyFrontier,2018-08-24,0.0,1.0091663751899136,0.9134125955307385
2018-08-27,74.08000183105469,74.80999755859375,73.1500015258789,73.88999938964844,67.49205780029297,1495100.0,HFC,HollyFrontier,2018-08-27,0.0,1.0091663751899136,0.9134126181864364
2018-08-28,74.11000061035156,75.13999938964844,73.87000274658203,73.9800033569336,67.57427215576172,2011300.0,HFC,HollyFrontier,2018-08-28,0.0,1.0091663751899136,0.9134126667950264
2018-08-29,74.20999908447266,75.27999877929688,73.12999725341797,74.62999725341797,68.16797637939453,1708200.0,HFC,HollyFrontier,2018-08-29,0.0,1.0091663751899136,0.9134125537740458
2018-08-30,74.80000305175781,75.2300033569336,74.04000091552734,74.66999816894531,68.20451354980469,1808500.0,HFC,HollyFrontier,2018-08-30,0.0,1.0091663751899136,0.9134125515242135
2018-08-31,74.5199966430664,75.04000091552734,73.66999816894531,74.5199966430664,68.06749725341797,2112000.0,HFC,HollyFrontier,2018-08-31,0.0,1.0091663751899136,0.913412510999505
2018-09-04,74.66999816894531,76.55999755859375,74.5199966430664,76.19000244140625,69.59291076660156,1999800.0,HFC,HollyFrontier,2018-09-04,0.0,1.0091663751899136,0.9134126333717056
2018-09-05,76.0,76.11000061035156,73.41000366210938,73.83999633789062,67.44638061523438,2331800.0,HFC,HollyFrontier,2018-09-05,0.0,1.0091663751899136,0.913412567175665
2018-09-06,73.47000122070312,74.62000274658203,71.56999969482422,72.01000213623047,65.77484130859375,1816600.0,HFC,HollyFrontier,2018-09-06,0.0,1.0091663751899136,0.9134125726612135
2018-09-07,71.66000366210938,71.98999786376953,70.45999908447266,70.80999755859375,64.67874145507812,1774600.0,HFC,HollyFrontier,2018-09-07,0.0,1.0091663751899136,0.9134125643989446
2018-09-10,70.48999786376953,71.77999877929688,70.33000183105469,71.19000244140625,65.02584838867188,1592500.0,HFC,HollyFrontier,2018-09-10,0.0,1.0091663751899136,0.9134126444537229
2018-09-11,71.12999725341797,72.54000091552734,70.70999908447266,71.75,65.537353515625,1660100.0,HFC,HollyFrontier,2018-09-11,0.0,1.0091663751899136,0.9134125925522648
2018-09-12,72.11000061035156,72.77999877929688,69.69000244140625,70.6500015258789,64.5326156616211,2058400.0,HFC,HollyFrontier,2018-09-12,0.0,1.0091663751899136,0.9134127992620491
2018-09-13,72.0,72.47000122070312,71.08999633789062,72.02999877929688,65.79310607910156,2275800.0,HFC,HollyFrontier,2018-09-13,0.0,1.0091663751899136,0.9134125669041668
2018-09-14,71.91999816894531,71.97000122070312,69.83000183105469,70.38999938964844,64.29511260986328,2517300.0,HFC,HollyFrontier,2018-09-14,0.0,1.0091663751899136,0.9134126035994614
2018-09-17,70.4000015258789,70.52999877929688,67.73999786376953,68.91999816894531,62.9524040222168,2251200.0,HFC,HollyFrontier,2018-09-17,0.0,1.0091663751899136,0.9134127349786052
2018-09-18,69.48999786376953,70.63999938964844,69.29000091552734,69.5199966430664,63.500450134277344,2724900.0,HFC,HollyFrontier,2018-09-18,0.0,1.0091663751899136,0.9134127330342813
2018-09-19,69.08000183105469,69.29000091552734,65.08000183105469,65.5,59.82852554321289,4046500.0,HFC,HollyFrontier,2018-09-19,0.0,1.0091663751899136,0.9134126037131739
2018-09-20,65.80999755859375,66.61000061035156,64.08000183105469,65.94000244140625,60.230430603027344,2885900.0,HFC,HollyFrontier,2018-09-20,0.0,1.0091663751899136,0.91341262318799
2018-09-21,66.08999633789062,67.51000213623047,65.61000061035156,66.87999725341797,61.08903121948242,5066100.0,HFC,HollyFrontier,2018-09-21,0.0,1.0091663751899136,0.9134125856495965
2018-09-24,67.37999725341797,70.62000274658203,67.30999755859375,69.58999633789062,63.56437683105469,2742300.0,HFC,HollyFrontier,2018-09-24,0.0,1.0091663751899136,0.9134125618058829
2018-09-25,70.2699966430664,71.4800033569336,69.94000244140625,70.76000213623047,64.6330795288086,2490000.0,HFC,HollyFrontier,2018-09-25,0.0,1.0091663751899136,0.913412628286443
2018-09-26,70.51000213623047,71.69000244140625,68.87999725341797,71.12000274658203,64.96192169189453,2170800.0,HFC,HollyFrontier,2018-09-26,0.0,1.0091663751899136,0.9134128119112952
2018-09-27,71.66999816894531,72.30000305175781,69.4000015258789,69.7699966430664,63.728790283203125,2109800.0,HFC,HollyFrontier,2018-09-27,0.0,1.0091663751899136,0.9134125462156857
2018-09-28,69.58000183105469,70.9000015258789,69.02999877929688,69.9000015258789,63.84754180908203,1856000.0,HFC,HollyFrontier,2018-09-28,0.0,1.0091663751899136,0.9134125953551505
2018-10-01,70.36000061035156,71.27999877929688,69.12999725341797,69.55999755859375,63.5369873046875,1897000.0,HFC,HollyFrontier,2018-10-01,0.0,1.0091663751899136,0.9134127305160875
2018-10-02,69.6500015258789,70.08000183105469,67.41999816894531,68.55999755859375,62.62356948852539,2411800.0,HFC,HollyFrontier,2018-10-02,0.0,1.0091663751899136,0.9134126563380507
2018-10-03,68.93000030517578,71.43000030517578,68.8499984741211,71.3499984741211,65.17198181152344,2262100.0,HFC,HollyFrontier,2018-10-03,0.0,1.0091663751899136,0.9134125186444335
2018-10-04,70.94999694824219,71.81999969482422,69.72000122070312,70.20999908447266,64.13069152832031,1623400.0,HFC,HollyFrontier,2018-10-04,0.0,1.0091663751899136,0.913412510533748
2018-10-05,69.87000274658203,70.37999725341797,68.22000122070312,69.20999908447266,63.217288970947266,1743900.0,HFC,HollyFrontier,2018-10-05,0.0,1.0091663751899136,0.9134126543447699
2018-10-08,68.91999816894531,69.0,66.76000213623047,67.61000061035156,61.75582504272461,1883900.0,HFC,HollyFrontier,2018-10-08,0.0,1.0091663751899136,0.9134125792814941
2018-10-09,67.69999694824219,69.41000366210938,67.47000122070312,68.63999938964844,62.69663619995117,1786000.0,HFC,HollyFrontier,2018-10-09,0.0,1.0091663751899136,0.9134125401726974
2018-10-10,68.62999725341797,69.0999984741211,65.83999633789062,65.87999725341797,60.17562484741211,2347800.0,HFC,HollyFrontier,2018-10-10,0.0,1.0091663751899136,0.9134126799662259
2018-10-11,65.25,67.19999694824219,64.69000244140625,66.04000091552734,60.3217658996582,2993200.0,HFC,HollyFrontier,2018-10-11,0.0,1.0091663751899136,0.9134125539582683
2018-10-12,66.94000244140625,67.69000244140625,65.75,66.47000122070312,60.71453475952149,2199300.0,HFC,HollyFrontier,2018-10-12,0.0,1.0091663751899136,0.9134125717544141
2018-10-15,66.44999694824219,66.6500015258789,64.61000061035156,64.66000366210938,59.06126403808594,1730800.0,HFC,HollyFrontier,2018-10-15,0.0,1.0091663751899136,0.9134126305763839
2018-10-16,65.61000061035156,67.52999877929688,65.44999694824219,67.2699966430664,61.445274353027344,2151000.0,HFC,HollyFrontier,2018-10-16,0.0,1.0091663751899136,0.9134127756695908
2018-10-17,67.27999877929688,67.68000030517578,66.54000091552734,66.77999877929688,60.9976921081543,2174100.0,HFC,HollyFrontier,2018-10-17,0.0,1.0091663751899136,0.9134125969326132
2018-10-18,66.1500015258789,68.55999755859375,65.94999694824219,67.94999694824219,62.06637954711914,1944500.0,HFC,HollyFrontier,2018-10-18,0.0,1.0091663751899136,0.9134125435560413
2018-10-19,67.01000213623047,67.01000213623047,62.849998474121094,63.16999816894531,57.70027542114258,3095600.0,HFC,HollyFrontier,2018-10-19,0.0,1.0091663751899136,0.9134126498915798
2018-10-22,63.29999923706055,65.12999725341797,63.150001525878906,64.80000305175781,59.18913650512695,2141400.0,HFC,HollyFrontier,2018-10-22,0.0,1.0091663751899136,0.9134125573705717
2018-10-23,63.22999954223633,64.76000213623047,61.779998779296875,64.41000366210938,58.83290481567383,2716700.0,HFC,HollyFrontier,2018-10-23,0.0,1.0091663751899136,0.9134125364175938
2018-10-24,64.30999755859375,64.30999755859375,60.95000076293945,61.0099983215332,55.72730255126953,2124300.0,HFC,HollyFrontier,2018-10-24,0.0,1.0091663751899136,0.91341262226524
2018-10-25,62.18000030517578,64.0,62.060001373291016,63.150001525878906,57.6820068359375,2591500.0,HFC,HollyFrontier,2018-10-25,0.0,1.0091663751899136,0.9134125960757005
2018-10-26,62.20000076293945,63.27000045776367,61.619998931884766,61.9900016784668,56.62245178222656,2638000.0,HFC,HollyFrontier,2018-10-26,0.0,1.0091663751899136,0.9134126512194508
2018-10-29,62.619998931884766,64.4000015258789,61.220001220703125,62.150001525878906,56.768592834472656,2124300.0,HFC,HollyFrontier,2018-10-29,0.0,1.0091663751899136,0.9134125734628428
2018-10-30,62.2599983215332,63.59000015258789,61.689998626708984,63.2599983215332,57.78248596191406,2119100.0,HFC,HollyFrontier,2018-10-30,0.0,1.0091663751899136,0.9134127014708655
2018-10-31,66.51000213623047,69.22000122070312,66.0,67.44000244140625,61.600547790527344,3984300.0,HFC,HollyFrontier,2018-10-31,0.0,1.0091663751899136,0.9134125972793019
2018-11-01,67.95999908447266,68.19999694824219,65.48999786376953,67.26000213623047,61.436126708984375,2730600.0,HFC,HollyFrontier,2018-11-01,0.0,1.0091663751899136,0.9134125001148493
2018-11-02,67.55999755859375,69.5,65.98999786376953,66.48999786376953,60.73279571533203,1870600.0,HFC,HollyFrontier,2018-11-02,0.0,1.0091663751899136,0.9134125081454604
2018-11-05,67.4800033569336,67.4800033569336,63.959999084472656,65.19000244140625,59.54536437988281,1450600.0,HFC,HollyFrontier,2018-11-05,0.0,1.0091663751899136,0.9134125195562476
2018-11-06,65.18000030517578,65.56999969482422,63.83000183105469,65.5,59.82852554321289,1667400.0,HFC,HollyFrontier,2018-11-06,0.0,1.0091663751899136,0.9134126037131739
2018-11-07,66.45999908447266,68.23999786376953,66.19000244140625,68.12999725341797,62.23080062866211,1618600.0,HFC,HollyFrontier,2018-11-07,0.0,1.0091663751899136,0.913412639621677
2018-11-08,67.72000122070312,68.20999908447266,65.30999755859375,65.73999786376953,60.04774475097656,1587400.0,HFC,HollyFrontier,2018-11-08,0.0,1.0091663751899136,0.9134126361763989
2018-11-09,64.77999877929688,65.30000305175781,64.2300033569336,64.69999694824219,59.09779739379883,1541900.0,HFC,HollyFrontier,2018-11-09,0.0,1.0091663751899136,0.9134126766818099
2018-11-12,64.70999908447266,65.23999786376953,63.220001220703125,63.439998626708984,57.9468994140625,1628600.0,HFC,HollyFrontier,2018-11-12,0.0,1.0091663751899136,0.9134126839288136
2018-11-13,63.25,63.810001373291016,59.849998474121094,60.810001373291016,55.544620513916016,3513200.0,HFC,HollyFrontier,2018-11-13,0.0,1.0091663751899136,0.9134125844356967
2018-11-14,61.599998474121094,62.59000015258789,60.709999084472656,61.849998474121094,56.49456787109375,2321700.0,HFC,HollyFrontier,2018-11-14,0.0,1.0091663751899136,0.9134125992700205
2018-11-15,61.33000183105469,63.099998474121094,61.150001525878906,63.09000015258789,57.62720489501953,1870200.0,HFC,HollyFrontier,2018-11-15,0.0,1.0091663751899136,0.913412660574478
2018-11-16,63.560001373291016,64.30000305175781,63.15999984741211,63.83000183105469,58.303123474121094,1924500.0,HFC,HollyFrontier,2018-11-16,0.0,1.0091663751899136,0.9134125301834999
2018-11-19,63.43000030517578,64.9000015258789,61.93000030517578,62.33000183105469,56.933006286621094,2800500.0,HFC,HollyFrontier,2018-11-19,0.0,1.0091663751899136,0.9134125559780644
2018-11-20,60.22999954223633,61.22999954223633,58.650001525878906,59.25,54.407752990722656,2420900.0,HFC,HollyFrontier,2018-11-20,0.33,1.0147870486719839,0.9182743120797073
2018-11-21,59.65999984741211,60.599998474121094,59.060001373291016,59.86000061035156,54.9679069519043,2316000.0,HFC,HollyFrontier,2018-11-21,0.0,1.0147870486719839,0.9182744134887082
2018-11-23,58.4900016784668,59.18000030517578,57.06999969482422,57.16999816894531,52.49773788452149,967200.0,HFC,HollyFrontier,2018-11-23,0.0,1.0147870486719839,0.9182742621292965
2018-11-26,58.15999984741211,60.52000045776367,58.04999923706055,60.439998626708984,55.5004997253418,1974000.0,HFC,HollyFrontier,2018-11-26,0.0,1.0147870486719839,0.9182743379616097
2018-11-27,59.959999084472656,60.86000061035156,59.790000915527344,60.16999816894531,55.25255584716797,1551400.0,HFC,HollyFrontier,2018-11-27,0.0,1.0147870486719839,0.9182741819607481
2018-11-28,60.189998626708984,61.83000183105469,58.880001068115234,61.7599983215332,56.71261978149414,1675300.0,HFC,HollyFrontier,2018-11-28,0.0,1.0147870486719839,0.9182743089829514
2018-11-29,61.459999084472656,62.560001373291016,61.36000061035156,61.68000030517578,56.639156341552734,1578400.0,HFC,HollyFrontier,2018-11-29,0.0,1.0147870486719839,0.9182742552094305
2018-11-30,61.529998779296875,62.720001220703125,60.86000061035156,62.470001220703125,57.36459732055664,2341600.0,HFC,HollyFrontier,2018-11-30,0.0,1.0147870486719839,0.9182743108630754
2018-12-03,62.029998779296875,62.77000045776367,57.650001525878906,58.849998474121094,54.04043960571289,4175100.0,HFC,HollyFrontier,2018-12-03,0.0,1.0147870486719839,0.9182742736939378
2018-12-04,59.349998474121094,59.5,58.029998779296875,58.13999938964844,53.38846969604492,2937600.0,HFC,HollyFrontier,2018-12-04,0.0,1.0147870486719839,0.918274342217322
2018-12-06,57.27000045776367,57.849998474121094,55.459999084472656,57.79999923706055,53.07625579833984,2547300.0,HFC,HollyFrontier,2018-12-06,0.0,1.0147870486719839,0.9182743338914802
2018-12-07,58.13999938964844,59.36000061035156,56.619998931884766,56.849998474121094,52.20389175415039,2429500.0,HFC,HollyFrontier,2018-12-07,0.0,1.0147870486719839,0.9182742859336105
2018-12-10,56.27000045776367,56.66999816894531,53.68000030517578,54.95000076293945,50.45917510986328,2306800.0,HFC,HollyFrontier,2018-12-10,0.0,1.0147870486719839,0.918274329559155
2018-12-11,55.630001068115234,56.45000076293945,54.65999984741211,55.11000061035156,50.606101989746094,2214700.0,HFC,HollyFrontier,2018-12-11,0.0,1.0147870486719839,0.9182743863051331
2018-12-12,56.540000915527344,58.130001068115234,55.869998931884766,57.060001373291016,52.396732330322266,2156600.0,HFC,HollyFrontier,2018-12-12,0.0,1.0147870486719839,0.9182742914347078
2018-12-13,57.16999816894531,57.400001525878906,55.470001220703125,55.810001373291016,51.24888610839844,2030400.0,HFC,HollyFrontier,2018-12-13,0.0,1.0147870486719839,0.9182742312729024
2018-12-14,55.349998474121094,56.70000076293945,53.939998626708984,54.08000183105469,49.6602783203125,1961300.0,HFC,HollyFrontier,2018-12-14,0.0,1.0147870486719839,0.9182743461335421
2018-12-17,53.9900016784668,54.189998626708984,52.13999938964844,52.68000030517578,48.37469482421875,2022200.0,HFC,HollyFrontier,2018-12-17,0.0,1.0147870486719839,0.918274383902499
2018-12-18,52.65999984741211,53.5099983215332,52.06999969482422,52.38999938964844,48.10839080810547,2288400.0,HFC,HollyFrontier,2018-12-18,0.0,1.0147870486719839,0.9182743151092886
2018-12-19,52.380001068115234,54.029998779296875,51.34000015258789,51.52000045776367,47.30949020385742,2924100.0,HFC,HollyFrontier,2018-12-19,0.0,1.0147870486719839,0.9182742582202024
2018-12-20,50.91999816894531,52.720001220703125,49.95000076293945,50.689998626708984,46.54732131958008,3207300.0,HFC,HollyFrontier,2018-12-20,0.0,1.0147870486719839,0.918274266731858
2018-12-21,50.25,51.15999984741211,48.22999954223633,49.36000061035156,45.326019287109375,5067700.0,HFC,HollyFrontier,2018-12-21,0.0,1.0147870486719839,0.9182742853857219
2018-12-24,49.0,49.25,46.75,46.77000045776367,42.94769287109375,885300.0,HFC,HollyFrontier,2018-12-24,0.0,1.0147870486719839,0.9182743735458863
2018-12-26,47.209999084472656,50.880001068115234,47.09000015258789,50.81999969482422,46.66669845581055,1657800.0,HFC,HollyFrontier,2018-12-26,0.0,1.0147870486719839,0.9182742765849197
2018-12-27,49.61000061035156,51.61000061035156,49.59000015258789,51.61000061035156,47.39213180541992,1627900.0,HFC,HollyFrontier,2018-12-27,0.0,1.0147870486719839,0.9182741957944164
2018-12-28,52.0,52.25,50.349998474121094,51.09000015258789,46.91463851928711,1540100.0,HFC,HollyFrontier,2018-12-28,0.0,1.0147870486719839,0.9182743859692613
2018-12-31,51.43000030517578,52.06999969482422,50.27000045776367,51.119998931884766,46.94218063354492,1714200.0,HFC,HollyFrontier,2018-12-31,0.0,1.0147870486719839,0.9182742882309797
2019-01-02,50.08000183105469,51.630001068115234,49.75,51.29999923706055,47.10747528076172,2635800.0,HFC,HollyFrontier,2019-01-02,0.0,1.0147870486719839,0.9182743856013543
2019-01-03,51.22999954223633,51.380001068115234,48.310001373291016,49.06999969482422,45.05971908569336,3408700.0,HFC,HollyFrontier,2019-01-03,0.0,1.0147870486719839,0.9182742890957496
2019-01-04,50.11000061035156,52.13999938964844,49.599998474121094,51.720001220703125,47.4931526184082,3074400.0,HFC,HollyFrontier,2019-01-04,0.0,1.0147870486719839,0.918274390902316
2019-01-07,51.810001373291016,52.65999984741211,50.900001525878906,52.34000015258789,48.062477111816406,2560600.0,HFC,HollyFrontier,2019-01-07,0.0,1.0147870486719839,0.9182743020958897
2019-01-08,52.7599983215332,53.189998626708984,51.29999923706055,51.81999969482422,47.58497619628906,2339700.0,HFC,HollyFrontier,2019-01-08,0.0,1.0147870486719839,0.918274343429644
2019-01-09,52.459999084472656,53.83000183105469,51.86000061035156,52.95000076293945,48.62262344360352,2276400.0,HFC,HollyFrontier,2019-01-09,0.0,1.0147870486719839,0.9182742727670604
2019-01-10,52.779998779296875,53.970001220703125,51.72999954223633,53.31999969482422,48.96238327026367,2392700.0,HFC,HollyFrontier,2019-01-10,0.0,1.0147870486719839,0.9182742601368855
2019-01-11,52.90999984741211,54.47999954223633,52.810001373291016,53.52000045776367,49.14603805541992,1631700.0,HFC,HollyFrontier,2019-01-11,0.0,1.0147870486719839,0.9182742457972222
2019-01-14,52.91999816894531,53.470001220703125,52.54999923706055,53.09000015258789,48.75117874145508,1802200.0,HFC,HollyFrontier,2019-01-14,0.0,1.0147870486719839,0.9182742249263054
2019-01-15,53.65999984741211,53.65999984741211,52.41999816894531,52.86000061035156,48.53997802734375,1063000.0,HFC,HollyFrontier,2019-01-15,0.0,1.0147870486719839,0.9182742615753617
2019-01-16,53.130001068115234,53.79999923706055,52.599998474121094,53.29999923706055,48.94401931762695,1391800.0,HFC,HollyFrontier,2019-01-16,0.0,1.0147870486719839,0.9182742967770102
2019-01-17,52.91999816894531,55.2599983215332,52.91999816894531,55.08000183105469,50.57854461669922,2012400.0,HFC,HollyFrontier,2019-01-17,0.0,1.0147870486719839,0.9182741999870904
2019-01-18,55.65999984741211,56.04999923706055,54.77000045776367,55.970001220703125,51.39581680297851,2485100.0,HFC,HollyFrontier,2019-01-18,0.0,1.0147870486719839,0.9182743555840296
2019-01-22,55.41999816894531,56.040000915527344,54.290000915527344,54.349998474121094,49.908206939697266,3262900.0,HFC,HollyFrontier,2019-01-22,0.0,1.0147870486719839,0.9182743024999568
2019-01-23,54.59000015258789,55.38999938964844,53.68000030517578,54.209999084472656,49.77964401245117,1251500.0,HFC,HollyFrontier,2019-01-23,0.0,1.0147870486719839,0.9182742086913175
2019-01-24,54.220001220703125,54.54999923706055,53.560001373291016,53.849998474121094,49.44906997680664,1667800.0,HFC,HollyFrontier,2019-01-24,0.0,1.0147870486719839,0.9182743059978093
2019-01-25,54.34000015258789,55.84000015258789,53.58000183105469,55.060001373291016,50.560184478759766,2199400.0,HFC,HollyFrontier,2019-01-25,0.0,1.0147870486719839,0.9182743047167075
2019-01-28,54.11000061035156,54.66999816894531,53.439998626708984,53.630001068115234,49.247047424316406,1875400.0,HFC,HollyFrontier,2019-01-28,0.0,1.0147870486719839,0.9182742204641753
2019-01-29,53.7400016784668,54.20000076293945,53.22999954223633,54.099998474121094,49.67863464355469,1575400.0,HFC,HollyFrontier,2019-01-29,0.0,1.0147870486719839,0.918274233728835
2019-01-30,54.439998626708984,56.060001373291016,53.88999938964844,55.900001525878906,51.33153533935547,2439200.0,HFC,HollyFrontier,2019-01-30,0.0,1.0147870486719839,0.918274310164223
2019-01-31,56.5099983215332,57.66999816894531,55.869998931884766,56.34000015258789,51.735572814941406,3534400.0,HFC,HollyFrontier,2019-01-31,0.0,1.0147870486719839,0.9182742753784855
2019-02-01,56.40999984741211,56.40999984741211,54.7400016784668,55.20000076293945,50.68873596191406,1459200.0,HFC,HollyFrontier,2019-02-01,0.0,1.0147870486719839,0.9182741895167836
2019-02-04,55.02000045776367,55.619998931884766,54.77000045776367,55.13999938964844,50.63364791870117,1555100.0,HFC,HollyFrontier,2019-02-04,0.0,1.0147870486719839,0.9182743648743447
2019-02-05,55.15999984741211,56.470001220703125,54.810001373291016,56.41999816894531,51.80903244018555,1654700.0,HFC,HollyFrontier,2019-02-05,0.0,1.0147870486719839,0.9182742666004244
2019-02-06,55.93000030517578,56.560001373291016,55.630001068115234,56.47999954223633,51.864131927490234,1978700.0,HFC,HollyFrontier,2019-02-06,0.0,1.0147870486719839,0.9182742979433932
2019-02-07,56.290000915527344,57.31999969482422,54.470001220703125,54.7599983215332,50.28469467163086,2580900.0,HFC,HollyFrontier,2019-02-07,0.0,1.0147870486719839,0.918274218643602
