ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume,observed_factor_step,formula_factor_step,evidence_level
RSH,2004-11-29,33.47,34.06,32.94,33.48,3807400.0,0.25,1.0,27.86917086128816,28.360440978054218,27.42786041741356,27.877497473436733,3807400.0,1.0074671445639187,1.0074671445639187,WIKI observed fields and internally consistent adjustment; no issuer action proof yet
RSH,2005-11-29,23.18,23.48,22.76,22.84,1709700.0,0.25,1.0,19.512351047096555,19.764883631830333,19.158805428469268,19.22614745106494,1709700.0,1.0109457092819614,1.0109457092819614,WIKI observed fields and internally consistent adjustment; no issuer action proof yet
RSH,2006-11-29,17.29,17.49,17.17,17.24,1529900.0,0.25,1.0,14.76534879000818,14.936145190123948,14.662870949938725,14.72264968997924,1529900.0,1.0145011600928076,1.0145011600928073,WIKI observed fields and internally consistent adjustment; no issuer action proof yet
RSH,2007-11-27,18.23,18.31,17.75,17.98,2534200.0,0.25,1.0,15.784555884325268,15.85382436873262,15.368944977881158,15.568091870552294,2534200.0,1.013904338153504,1.013904338153504,WIKI observed fields and internally consistent adjustment; no issuer action proof yet
RSH,2008-11-25,9.84,10.03,9.08,9.33,5490400.0,0.25,1.0,8.748320033929131,8.917240847592398,8.072636779276069,8.294901007780366,5490400.0,1.0267952840300107,1.0267952840300107,WIKI observed fields and internally consistent adjustment; no issuer action proof yet
RSH,2009-11-24,18.64,18.99,18.23,18.34,4033100.0,0.25,1.0,16.79792083471333,17.113332438369426,16.42843867043047,16.52756803157953,4033100.0,1.0136314067611778,1.0136314067611778,WIKI observed fields and internally consistent adjustment; no issuer action proof yet
RSH,2010-11-23,18.76,19.09,18.68,19.02,3795400.0,0.25,1.0,17.128276229836025,17.42957319976384,17.05523454015655,17.365661721294305,3795400.0,1.013144058885384,1.0131440588853837,WIKI observed fields and internally consistent adjustment; no issuer action proof yet
