date,close,ex-dividend,split_ratio,adj_close,factor,observed_step,expected_step
2004-03-24,31.81,0.0,1.0,26.290637255559517,0.8264896968110506,0.9999999999999999,1.0
2004-03-25,32.63,0.0,1.0,26.968358806944583,0.8264896968110506,1.0,1.0
2004-03-26,32.42,0.0,1.0,26.79479597061426,0.8264896968110506,1.0,1.0
2004-03-29,32.95,0.0,1.0,27.23283550992412,0.8264896968110506,1.0,1.0
2004-03-30,32.99,0.0,1.0,27.26589509779656,0.8264896968110506,1.0,1.0
2004-03-31,33.16,0.0,1.0,27.40639834625443,0.8264896968110504,0.9999999999999999,1.0
2004-04-01,33.21,0.0,1.0,27.44772283109499,0.8264896968110506,1.0000000000000002,1.0
2004-04-02,33.33,0.0,1.0,27.546901594712313,0.8264896968110506,1.0,1.0
2004-04-05,32.85,0.0,1.0,27.150186540243013,0.8264896968110506,1.0,1.0
2004-04-06,32.33,0.0,1.0,26.720411897901265,0.8264896968110506,1.0,1.0
2004-04-07,31.92,0.0,1.0,26.381551122208737,0.8264896968110507,1.0000000000000002,1.0
2004-04-08,31.48,0.0,1.0,26.017895655611873,0.8264896968110506,0.9999999999999999,1.0
2004-04-12,31.35,0.0,1.0,25.910451995026435,0.8264896968110506,1.0,1.0
2004-04-13,30.8,0.0,1.0,25.45588266178036,0.8264896968110507,1.0000000000000002,1.0
2004-04-14,30.76,0.0,1.0,25.422823073907917,0.8264896968110506,0.9999999999999999,1.0
2004-04-15,31.5,0.0,1.0,26.034425449548092,0.8264896968110506,1.0,1.0
2004-04-16,31.94,0.0,1.0,26.398080916144956,0.8264896968110506,1.0,1.0
2004-04-19,32.13,0.0,1.0,26.555113958539057,0.8264896968110506,1.0,1.0
2004-04-20,32.43,0.0,1.0,26.80306086758237,0.8264896968110506,1.0,1.0
2004-04-21,32.14,0.0,1.0,26.563378855507164,0.8264896968110506,1.0,1.0
2004-04-22,32.28,0.0,1.0,26.679087413060714,0.8264896968110506,1.0,1.0
2004-04-23,32.7,0.0,1.0,27.026213085721356,0.8264896968110506,1.0,1.0
2004-04-26,32.75,0.0,1.0,27.067537570561907,0.8264896968110506,1.0,1.0
2004-04-27,32.35,0.0,1.0,26.736941691837487,0.8264896968110506,1.0,1.0
2004-04-28,31.56,0.0,1.0,26.08401483135675,0.8264896968110504,0.9999999999999999,1.0
2004-04-29,31.05,0.0,1.0,25.66250508598312,0.8264896968110506,1.0000000000000002,1.0
2004-04-30,30.76,0.0,1.0,25.422823073907917,0.8264896968110506,1.0,1.0
2004-05-03,31.0,0.0,1.0,25.62118060114257,0.8264896968110507,1.0000000000000002,1.0
2004-05-04,31.1,0.0,1.0,25.70382957082367,0.8264896968110504,0.9999999999999998,1.0
2004-05-05,31.1,0.0,1.0,25.70382957082367,0.8264896968110504,1.0,1.0
2004-05-06,30.36,0.0,1.0,25.092227195183497,0.8264896968110507,1.0000000000000002,1.0
2004-05-07,29.81,0.0,1.0,24.637657861937416,0.8264896968110506,0.9999999999999999,1.0
2004-05-10,29.37,0.0,1.0,24.274002395340556,0.8264896968110506,1.0,1.0
2004-05-11,29.53,0.0,1.0,24.406240746830324,0.8264896968110506,1.0,1.0
2004-05-12,29.67,0.0,1.0,24.52194930438387,0.8264896968110506,1.0,1.0
2004-05-13,29.41,0.0,1.0,24.307061983212996,0.8264896968110506,1.0,1.0
2004-05-14,29.39,0.0,1.0,24.290532189276774,0.8264896968110504,0.9999999999999999,1.0
2004-05-17,28.83,0.0,1.0,23.827697959062583,0.8264896968110504,1.0,1.0
2004-05-18,29.19,0.0,1.0,24.12523424991457,0.8264896968110507,1.0000000000000002,1.0
2004-05-19,28.95,0.0,1.0,23.92687672267991,0.8264896968110504,0.9999999999999998,1.0
2004-05-20,28.99,0.0,1.0,23.95993631055235,0.8264896968110504,1.0,1.0
2004-05-21,29.03,0.0,1.0,23.9929958984248,0.8264896968110507,1.0000000000000002,1.0
2004-05-24,29.23,0.0,1.0,24.158293837787006,0.8264896968110504,0.9999999999999998,1.0
2004-05-25,30.02,0.0,1.0,24.811220698267736,0.8264896968110506,1.0000000000000002,1.0
2004-05-26,30.0,0.0,1.0,24.794690904331517,0.8264896968110506,1.0,1.0
2004-05-27,30.49,0.0,1.0,25.19967085576893,0.8264896968110506,1.0,1.0
2004-05-28,30.39,0.0,1.0,25.117021886087823,0.8264896968110504,0.9999999999999999,1.0
2004-06-01,30.18,0.0,1.0,24.943459049757507,0.8264896968110507,1.0000000000000002,1.0
2004-06-02,30.53,0.0,1.0,25.232730443641376,0.8264896968110507,1.0,1.0
2004-06-03,29.99,0.0,1.0,24.786426007363406,0.8264896968110506,0.9999999999999999,1.0
2004-06-04,29.76,0.0,1.0,24.596333377096865,0.8264896968110506,1.0,1.0
2004-06-07,30.51,0.0,1.0,25.21620064970515,0.8264896968110504,0.9999999999999999,1.0
2004-06-08,30.51,0.0,1.0,25.21620064970515,0.8264896968110504,1.0,1.0
2004-06-09,30.35,0.0,1.0,25.083962298215383,0.8264896968110504,1.0,1.0
2004-06-10,30.34,0.0,1.0,25.075697401247275,0.8264896968110506,1.0000000000000002,1.0
2004-06-14,29.65,0.0,1.0,24.50541951044765,0.8264896968110506,1.0,1.0
2004-06-15,29.86,0.0,1.0,24.678982346777968,0.8264896968110506,1.0,1.0
2004-06-16,29.8,0.0,1.0,24.629392964969306,0.8264896968110506,1.0,1.0
2004-06-17,29.47,0.0,1.0,24.35665136502166,0.8264896968110506,1.0,1.0
2004-06-18,29.31,0.0,1.0,24.22441301353189,0.8264896968110506,1.0,1.0
2004-06-21,28.92,0.0,1.0,23.902082031775585,0.8264896968110506,1.0,1.0
2004-06-22,28.89,0.0,1.0,23.877287340871252,0.8264896968110506,1.0,1.0
2004-06-23,28.84,0.0,1.0,23.835962856030697,0.8264896968110506,1.0,1.0
2004-06-24,29.29,0.0,1.0,24.20788321959567,0.8264896968110506,1.0,1.0
2004-06-25,29.06,0.0,1.0,24.017790589329127,0.8264896968110506,1.0,1.0
2004-06-28,28.95,0.0,1.0,23.92687672267991,0.8264896968110504,0.9999999999999999,1.0
2004-06-29,28.65,0.0,1.0,23.678929813636596,0.8264896968110506,1.0000000000000002,1.0
2004-06-30,28.63,0.0,1.0,23.662400019700375,0.8264896968110504,0.9999999999999999,1.0
2004-07-01,28.05,0.0,1.0,23.183035995549968,0.8264896968110506,1.0000000000000002,1.0
2004-07-02,28.0,0.0,1.0,23.141711510709417,0.8264896968110506,1.0,1.0
2004-07-06,27.75,0.0,1.0,22.935089086506657,0.8264896968110507,1.0000000000000002,1.0
2004-07-07,28.01,0.0,1.0,23.149976407677528,0.8264896968110506,0.9999999999999999,1.0
2004-07-08,27.29,0.0,1.0,22.554903825973568,0.8264896968110506,1.0,1.0
2004-07-09,27.69,0.0,1.0,22.88549970469799,0.8264896968110506,1.0,1.0
2004-07-12,28.35,0.0,1.0,23.43098290459329,0.8264896968110508,1.0000000000000002,1.0
2004-07-13,28.53,0.0,1.0,23.579751050019272,0.8264896968110506,0.9999999999999998,1.0
2004-07-14,28.12,0.0,1.0,23.24089027432674,0.8264896968110506,1.0,1.0
2004-07-15,26.9,0.0,1.0,22.23257284421726,0.8264896968110506,1.0,1.0
2004-07-16,27.04,0.0,1.0,22.348281401770805,0.8264896968110506,1.0,1.0
2004-07-19,27.08,0.0,1.0,22.38134098964325,0.8264896968110506,1.0,1.0
2004-07-20,29.02,0.0,1.0,23.984731001456687,0.8264896968110506,1.0,1.0
2004-07-21,29.5,0.0,1.0,24.38144605592599,0.8264896968110506,1.0,1.0
2004-07-22,29.3,0.0,1.0,24.216148116563783,0.8264896968110506,1.0,1.0
2004-07-23,28.56,0.0,1.0,23.6045457409236,0.8264896968110506,1.0,1.0
2004-07-26,28.17,0.0,1.0,23.282214759167296,0.8264896968110506,1.0,1.0
2004-07-27,28.35,0.0,1.0,23.43098290459329,0.8264896968110508,1.0000000000000002,1.0
2004-07-28,27.91,0.0,1.0,23.067327437996425,0.8264896968110507,0.9999999999999999,1.0
2004-07-29,28.19,0.0,1.0,23.29874455310352,0.8264896968110508,1.0000000000000002,1.0
2004-07-30,27.95,0.0,1.0,23.100387025868866,0.8264896968110507,0.9999999999999999,1.0
2004-08-02,28.27,0.0,1.0,23.3648637288484,0.8264896968110506,0.9999999999999999,1.0
2004-08-03,27.75,0.0,1.0,22.935089086506657,0.8264896968110507,1.0000000000000002,1.0
2004-08-04,27.21,0.0,1.0,22.488784650228688,0.8264896968110506,0.9999999999999999,1.0
2004-08-05,26.53,0.0,1.0,21.92677165639717,0.8264896968110506,1.0,1.0
2004-08-06,26.54,0.0,1.0,21.935036553365283,0.8264896968110507,1.0000000000000002,1.0
2004-08-09,26.57,0.0,1.0,21.959831244269612,0.8264896968110504,0.9999999999999998,1.0
2004-08-10,27.07,0.0,1.0,22.373076092675134,0.8264896968110504,1.0,1.0
2004-08-11,26.57,0.0,1.0,21.959831244269612,0.8264896968110504,1.0,1.0
2004-08-12,26.38,0.0,1.0,21.80279820187551,0.8264896968110504,1.0,1.0
2004-08-13,26.17,0.0,1.0,21.629235365545195,0.8264896968110506,1.0000000000000002,1.0
2004-08-16,26.93,0.0,1.0,22.257367535121592,0.8264896968110506,1.0,1.0
2004-08-17,26.98,0.0,1.0,22.298692019962143,0.8264896968110506,1.0,1.0
2004-08-18,27.56,0.0,1.0,22.778056044112553,0.8264896968110506,1.0,1.0
2004-08-19,26.95,0.0,1.0,22.27389732905781,0.8264896968110504,0.9999999999999999,1.0
2004-08-20,27.02,0.0,1.0,22.331751607834587,0.8264896968110506,1.0000000000000002,1.0
2004-08-23,26.8,0.0,1.0,22.149923874536157,0.8264896968110506,1.0,1.0
2004-08-24,26.65,0.0,1.0,22.025950420014496,0.8264896968110506,1.0,1.0
2004-08-25,26.91,0.0,1.0,22.24083774118537,0.8264896968110506,1.0,1.0
2004-08-26,26.73,0.0,1.0,22.09206959575938,0.8264896968110504,0.9999999999999999,1.0
2004-08-27,27.59,0.0,1.0,22.80285073501689,0.8264896968110508,1.0000000000000004,1.0
2004-08-30,26.9,0.0,1.0,22.23257284421726,0.8264896968110506,0.9999999999999998,1.0
2004-08-31,26.94,0.0,1.0,22.265632432089703,0.8264896968110506,1.0,1.0
2004-09-01,26.67,0.0,1.0,22.04248021395072,0.8264896968110507,1.0000000000000002,1.0
2004-09-02,28.0,0.0,1.0,23.141711510709417,0.8264896968110506,0.9999999999999999,1.0
2004-09-03,28.8,0.0,1.0,23.802903268158257,0.8264896968110506,1.0,1.0
2004-09-07,29.15,0.0,1.0,24.09217466204212,0.8264896968110504,0.9999999999999999,1.0
2004-09-08,29.57,0.0,1.0,24.439300334702764,0.8264896968110506,1.0000000000000002,1.0
2004-09-09,28.71,0.0,1.0,23.728519195445266,0.8264896968110507,1.0000000000000002,1.0
2004-09-10,28.75,0.0,1.0,23.761578783317702,0.8264896968110506,0.9999999999999999,1.0
2004-09-13,28.91,0.0,1.0,23.89381713480747,0.8264896968110506,1.0,1.0
2004-09-14,28.53,0.0,1.0,23.579751050019272,0.8264896968110506,1.0,1.0
2004-09-15,28.38,0.0,1.0,23.455777595497615,0.8264896968110506,1.0,1.0
2004-09-16,28.64,0.0,1.0,23.67066491666849,0.8264896968110506,1.0,1.0
2004-09-17,28.2,0.0,1.0,23.307009450071625,0.8264896968110506,1.0,1.0
2004-09-20,28.57,0.0,1.0,23.612810637891716,0.8264896968110506,1.0,1.0
2004-09-21,28.32,0.0,1.0,23.406188213688953,0.8264896968110506,1.0,1.0
2004-09-22,28.09,0.0,1.0,23.21609558342241,0.8264896968110504,0.9999999999999999,1.0
2004-09-23,28.16,0.0,1.0,23.273949862199185,0.8264896968110506,1.0000000000000002,1.0
2004-09-24,28.35,0.0,1.0,23.43098290459329,0.8264896968110508,1.0000000000000002,1.0
2004-09-27,28.22,0.0,1.0,23.323539244007847,0.8264896968110506,0.9999999999999998,1.0
2004-09-28,28.02,0.0,1.0,23.158241304645635,0.8264896968110506,1.0,1.0
2004-09-29,28.49,0.0,1.0,23.54669146214683,0.8264896968110506,1.0,1.0
2004-09-30,28.64,0.0,1.0,23.67066491666849,0.8264896968110506,1.0,1.0
2004-10-01,29.3,0.0,1.0,24.216148116563783,0.8264896968110506,1.0,1.0
2004-10-04,29.33,0.0,1.0,24.240942807468112,0.8264896968110506,1.0,1.0
2004-10-05,28.88,0.0,1.0,23.869022443903138,0.8264896968110504,0.9999999999999999,1.0
2004-10-06,28.69,0.0,1.0,23.71198940150904,0.8264896968110506,1.0000000000000002,1.0
2004-10-07,28.4,0.0,1.0,23.472307389433833,0.8264896968110506,1.0,1.0
2004-10-08,28.96,0.0,1.0,23.935141619648025,0.8264896968110506,1.0,1.0
2004-10-11,29.19,0.0,1.0,24.12523424991457,0.8264896968110507,1.0000000000000002,1.0
2004-10-12,29.36,0.0,1.0,24.265737498372445,0.8264896968110506,0.9999999999999999,1.0
2004-10-13,29.61,0.0,1.0,24.472359922575208,0.8264896968110507,1.0000000000000002,1.0
2004-10-14,29.25,0.0,1.0,24.17482363172323,0.8264896968110506,0.9999999999999999,1.0
2004-10-15,29.22,0.0,1.0,24.150028940818896,0.8264896968110506,1.0,1.0
2004-10-18,29.6,0.0,1.0,24.464095025607097,0.8264896968110506,1.0,1.0
2004-10-19,28.61,0.0,1.0,23.645870225764156,0.8264896968110506,1.0,1.0
2004-10-20,28.46,0.0,1.0,23.5218967712425,0.8264896968110506,1.0,1.0
2004-10-21,28.61,0.0,1.0,23.645870225764156,0.8264896968110506,1.0,1.0
2004-10-22,28.61,0.0,1.0,23.645870225764156,0.8264896968110506,1.0,1.0
2004-10-25,28.58,0.0,1.0,23.621075534859823,0.8264896968110506,1.0,1.0
2004-10-26,29.02,0.0,1.0,23.984731001456687,0.8264896968110506,1.0,1.0
2004-10-27,29.66,0.0,1.0,24.51368440741576,0.8264896968110506,1.0,1.0
2004-10-28,29.75,0.0,1.0,24.58806848012875,0.8264896968110504,0.9999999999999999,1.0
2004-10-29,29.93,0.0,1.0,24.736836625554744,0.8264896968110506,1.0000000000000002,1.0
2004-11-01,30.87,0.0,1.0,25.51373694055713,0.8264896968110506,1.0,1.0
2004-11-02,30.78,0.0,1.0,25.439352867844136,0.8264896968110506,1.0,1.0
2004-11-03,31.32,0.0,1.0,25.885657304122105,0.8264896968110507,1.0000000000000002,1.0
2004-11-04,32.32,0.0,1.0,26.71214700093315,0.8264896968110504,0.9999999999999998,1.0
2004-11-05,32.49,0.0,1.0,26.852650249391033,0.8264896968110506,1.0000000000000002,1.0
2004-11-08,31.93,0.0,1.0,26.389816019176845,0.8264896968110506,1.0,1.0
2004-11-09,31.75,0.0,1.0,26.241047873750855,0.8264896968110506,1.0,1.0
2004-11-10,32.09,0.0,1.0,26.522054370666616,0.8264896968110506,1.0,1.0
2004-11-11,32.78,0.0,1.0,27.09233226146624,0.8264896968110506,1.0,1.0
2004-11-12,32.46,0.0,1.0,26.8278555584867,0.8264896968110506,1.0,1.0
2004-11-15,32.52,0.0,1.0,26.87744494029537,0.8264896968110507,1.0000000000000002,1.0
2004-11-16,32.59,0.0,1.0,26.93529921907214,0.8264896968110506,0.9999999999999999,1.0
2004-11-17,32.91,0.0,1.0,27.19977592205167,0.8264896968110506,1.0,1.0
2004-11-18,32.49,0.0,1.0,26.852650249391033,0.8264896968110506,1.0,1.0
2004-11-19,32.8,0.0,1.0,27.108862055402454,0.8264896968110506,1.0,1.0
2004-11-22,32.31,0.0,1.0,26.703882103965046,0.8264896968110506,1.0,1.0
2004-11-23,32.61,0.0,1.0,26.951829013008357,0.8264896968110506,1.0,1.0
2004-11-24,33.15,0.0,1.0,27.398133449286323,0.8264896968110506,1.0,1.0
2004-11-26,33.23,0.0,1.0,27.464252625031207,0.8264896968110506,1.0,1.0
2004-11-29,33.48,0.25,1.0,27.877497473436733,0.832661214857728,1.0074671445639187,1.0074671445639187
2004-11-30,31.57,0.0,1.0,26.287114553058473,0.832661214857728,1.0,1.0
2004-12-01,31.6,0.0,1.0,26.312094389504207,0.832661214857728,1.0,1.0
2004-12-02,31.5,0.0,1.0,26.228828268018432,0.832661214857728,1.0,1.0
2004-12-03,31.49,0.0,1.0,26.220501655869853,0.832661214857728,1.0,1.0
2004-12-06,30.91,0.0,1.0,25.737558151252372,0.832661214857728,1.0,1.0
2004-12-07,30.95,0.0,1.0,25.77086459984668,0.8326612148577279,0.9999999999999999,1.0
2004-12-08,31.32,0.0,1.0,26.07894924934404,0.8326612148577279,1.0,1.0
2004-12-09,31.25,0.0,1.0,26.020662964304,0.832661214857728,1.0000000000000002,1.0
2004-12-10,31.26,0.0,1.0,26.02898957645258,0.832661214857728,1.0,1.0
2004-12-13,31.08,0.0,1.0,25.879110557778187,0.832661214857728,1.0,1.0
2004-12-14,31.03,0.0,1.0,25.8374774970353,0.832661214857728,1.0,1.0
2004-12-15,31.52,0.0,1.0,26.245481492315587,0.832661214857728,1.0,1.0
2004-12-16,31.55,0.0,1.0,26.27046132876132,0.832661214857728,1.0,1.0
2004-12-17,30.88,0.0,1.0,25.71257831480664,0.8326612148577279,0.9999999999999999,1.0
2004-12-20,31.06,0.0,1.0,25.862457333481032,0.832661214857728,1.0000000000000002,1.0
2004-12-21,31.44,0.0,1.0,26.17886859512697,0.832661214857728,1.0,1.0
2004-12-22,32.22,0.0,1.0,26.828344342715997,0.832661214857728,1.0,1.0
2004-12-23,31.9,0.0,1.0,26.561892753961523,0.832661214857728,1.0,1.0
2004-12-27,32.06,0.0,1.0,26.69511854833876,0.8326612148577279,0.9999999999999999,1.0
2004-12-28,32.5,0.0,1.0,27.06148948287616,0.8326612148577279,1.0,1.0
2004-12-29,32.66,0.0,1.0,27.19471527725339,0.8326612148577279,1.0,1.0
2004-12-30,32.79,0.0,1.0,27.302961235184902,0.832661214857728,1.0000000000000002,1.0
2004-12-31,32.88,0.0,1.0,27.3779007445221,0.832661214857728,1.0,1.0
2005-01-03,32.7,0.0,1.0,27.22802172584771,0.832661214857728,1.0,1.0
2005-01-04,31.58,0.0,1.0,26.29544116520705,0.832661214857728,1.0,1.0
2005-01-05,32.22,0.0,1.0,26.828344342715997,0.832661214857728,1.0,1.0
2005-01-06,31.24,0.0,1.0,26.012336352155423,0.832661214857728,1.0,1.0
2005-01-07,31.18,0.0,1.0,25.96237667926396,0.832661214857728,1.0,1.0
2005-01-10,31.14,0.0,1.0,25.92907023066965,0.832661214857728,1.0,1.0
2005-01-11,30.98,0.0,1.0,25.795844436292416,0.832661214857728,1.0,1.0
2005-01-12,31.65,0.0,1.0,26.353727450247092,0.832661214857728,1.0,1.0
2005-01-13,33.45,0.0,1.0,27.852517636991006,0.832661214857728,1.0,1.0
2005-01-14,33.66,0.0,1.0,28.027376492111124,0.832661214857728,1.0,1.0
2005-01-18,33.64,0.0,1.0,28.010723267813972,0.832661214857728,1.0,1.0
2005-01-19,33.29,0.0,1.0,27.719291842613767,0.832661214857728,1.0,1.0
2005-01-20,32.62,0.0,1.0,27.161408828659088,0.832661214857728,1.0,1.0
2005-01-21,32.37,0.0,1.0,26.953243524944657,0.8326612148577281,1.0000000000000002,1.0
2005-01-24,32.17,0.0,1.0,26.786711281973112,0.832661214857728,0.9999999999999999,1.0
2005-01-25,32.02,0.0,1.0,26.661812099744456,0.832661214857728,1.0,1.0
2005-01-26,32.32,0.0,1.0,26.91161046420177,0.832661214857728,1.0,1.0
2005-01-27,32.7,0.0,1.0,27.22802172584771,0.832661214857728,1.0,1.0
2005-01-28,32.19,0.0,1.0,26.803364506270263,0.832661214857728,1.0,1.0
2005-01-31,33.12,0.0,1.0,27.57773943608795,0.832661214857728,1.0,1.0
2005-02-01,33.41,0.0,1.0,27.81921118839669,0.832661214857728,1.0,1.0
2005-02-02,33.9,0.0,1.0,28.22721518367698,0.832661214857728,1.0,1.0
2005-02-03,34.3,0.0,1.0,28.56027966962007,0.832661214857728,1.0,1.0
2005-02-04,34.08,0.0,1.0,28.37709420235137,0.832661214857728,1.0,1.0
2005-02-07,33.48,0.0,1.0,27.877497473436733,0.832661214857728,1.0,1.0
2005-02-08,33.11,0.0,1.0,27.569412823939373,0.832661214857728,1.0,1.0
2005-02-09,32.67,0.0,1.0,27.203041889401977,0.832661214857728,1.0,1.0
2005-02-10,32.56,0.0,1.0,27.111449155767627,0.832661214857728,1.0,1.0
2005-02-11,33.14,0.0,1.0,27.594392660385108,0.832661214857728,1.0,1.0
2005-02-14,33.75,0.0,1.0,28.10231600144832,0.8326612148577279,0.9999999999999999,1.0
2005-02-15,33.93,0.0,1.0,28.252195020122713,0.832661214857728,1.0000000000000002,1.0
2005-02-16,33.37,0.0,1.0,27.785904739802383,0.832661214857728,1.0,1.0
2005-02-17,29.93,0.0,1.0,24.9215501606918,0.832661214857728,1.0,1.0
2005-02-18,29.49,0.0,1.0,24.555179226154397,0.832661214857728,1.0,1.0
2005-02-22,28.7,0.0,1.0,23.897376866416796,0.832661214857728,1.0,1.0
2005-02-23,29.26,0.0,1.0,24.363667146737125,0.832661214857728,1.0,1.0
2005-02-24,29.47,0.0,1.0,24.53852600185725,0.8326612148577283,1.0000000000000002,1.0
2005-02-25,29.7,0.0,1.0,24.73003808127452,0.832661214857728,0.9999999999999998,1.0
2005-02-28,29.56,0.0,1.0,24.61346551119444,0.832661214857728,1.0,1.0
2005-03-01,29.77,0.0,1.0,24.78832436631456,0.8326612148577279,0.9999999999999999,1.0
2005-03-02,29.4,0.0,1.0,24.4802397168172,0.8326612148577279,1.0,1.0
2005-03-03,28.9,0.0,1.0,24.06390910938834,0.8326612148577281,1.0000000000000002,1.0
2005-03-04,28.93,0.0,1.0,24.08888894583407,0.832661214857728,0.9999999999999999,1.0
2005-03-07,28.55,0.0,1.0,23.772477684188136,0.832661214857728,1.0,1.0
2005-03-08,28.14,0.0,1.0,23.431086586096463,0.8326612148577278,0.9999999999999998,1.0
2005-03-09,28.2,0.0,1.0,23.48104625898793,0.832661214857728,1.0000000000000002,1.0
