Date,Open,High,Low,Close,Adj Close,Volume,Name,Company Name
2020-03-06,23.420000076293945,23.510000228881836,20.219999313354492,20.700000762939453,20.458694458007812,10198100.0,APA,Apache
2020-03-09,13.420000076293944,13.699999809265137,9.31999969482422,9.550000190734863,9.438673973083496,28073200.0,APA,Apache
